date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12073.0,CS100010,31.0,3.0,1870.0,9309562.0,8193.0,79.0,546.0,3945.0,3872,16143,16143,2409.0,840.0,743483375.0,949,11246952072,16143,142,-0.5029590459449659,Not_Good
201606.0,12074.0,CS100010,70.0,8.0,3541.0,4321072.4428571435,14839.0,574.0,293.0,3301.0,2779,15347,15347,1397.0,1569.0,533188053.0,697,15236045640,15347,135,-0.5271680345847441,Not_Good
201606.0,12075.0,CS100010,32.0,4.0,2131.0,10604574.59375,11538.0,243.0,1736.0,3298.0,4148,10695,10695,2803.0,732.0,549452193.0,728,12120950982,10695,160,-0.03340351502205091,Not_Good
201606.0,12076.0,CS100010,28.0,4.0,1639.0,9278848.25,7989.0,132.0,546.0,5822.0,3895,15404,15404,2316.0,1882.0,712588702.0,869,12751196150,15404,167,-0.2973094942676661,Not_Good
201606.0,12077.0,CS100010,50.0,1.0,2505.0,4253414.04,11612.0,60.0,186.0,3725.0,3727,10196,10196,800.0,510.0,351986145.0,663,9994949706,10196,114,-0.2838271449266951,Not_Good
201606.0,12079.0,CS100010,53.0,8.0,2320.0,4363219.415094338,12295.0,175.0,1014.0,6471.0,3160,11023,11023,124.0,474.0,40805297.0,832,9984095071,11023,87,-0.37173370907397396,Not_Good
201606.0,12081.0,CS100010,63.0,6.0,2778.0,4047355.523809524,12991.0,183.0,984.0,2863.0,3172,11799,11799,1527.0,461.0,625767437.0,677,11566336970,11799,94,-0.3752029498313151,Not_Good
201606.0,12084.0,CS100010,10.0,1.0,573.0,12912366.5,4262.0,32.0,762.0,8686.0,4716,6030,6030,530.0,652.0,43966894.0,812,5868130775,6030,118,-0.18970155558807547,Not_Good
201606.0,12085.0,CS100010,70.0,21.0,3310.0,4376818.342857143,14862.0,812.0,3110.0,6139.0,3445,15437,15437,2586.0,426.0,969835838.0,718,12872025432,15437,147,-0.3972504527334379,Not_Good
201606.0,12086.0,CS100010,41.0,9.0,2358.0,7495129.585365852,9861.0,536.0,3777.0,6505.0,4164,13167,13167,1757.0,681.0,515625640.0,979,12751278567,13167,181,0.20655722480086883,Good
201606.0,12090.0,CS100010,95.0,8.0,3319.0,9929678.10526316,68004.0,492.0,474.0,5209.0,4574,16488,16488,730.0,327.0,248436361.0,738,6582411370,16488,232,-0.5084005458414144,Not_Good
201606.0,12091.0,CS100010,58.0,8.0,2116.0,6210633.517241377,6963.0,419.0,1618.0,5985.0,3060,10795,10795,3001.0,2027.0,1432650610.0,909,13015445637,10795,125,-0.36039424854881325,Not_Good
