date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12070.0,CS100008,22.0,1.0,1708.0,22469073.5,59026.0,254.0,1521.0,5533.0,4541,14039,14039,1265.0,490.0,712057577.0,703,16404380289,14039,239,-0.4236747147513412,Not_Good
201606.0,12071.0,CS100008,13.0,2.0,1174.0,9839079.538461538,14410.0,467.0,4714.0,3171.0,3972,17526,17526,1764.0,645.0,483971275.0,960,10968876318,17526,161,0.02579616521604959,Good
201606.0,12079.0,CS100008,14.0,2.0,1021.0,10025817.714285716,14159.0,132.0,2499.0,6471.0,3160,11023,11023,124.0,474.0,40805297.0,832,9984095071,11023,87,-0.4950188089499834,Not_Good
201606.0,12081.0,CS100008,16.0,2.0,1021.0,8772590.5,14159.0,27.0,86.0,2863.0,3172,11799,11799,1527.0,461.0,625767437.0,677,11566336970,11799,94,-0.8818733331259457,Not_Good
201606.0,12084.0,CS100008,4.0,2.0,177.0,3961024.75,1319.0,24.0,817.0,8686.0,4716,6030,6030,530.0,652.0,43966894.0,812,5868130775,6030,118,-0.7135147750072687,Not_Good
201606.0,12085.0,CS100008,17.0,1.0,989.0,9669519.411764706,16978.0,299.0,6120.0,6139.0,3445,15437,15437,2586.0,426.0,969835838.0,718,12872025432,15437,147,1.0177958151066713,Very_Good
201606.0,12086.0,CS100008,12.0,2.0,1491.0,19556698.58333333,25440.0,153.0,502.0,6505.0,4164,13167,13167,1757.0,681.0,515625640.0,979,12751278567,13167,181,-0.7717128671168627,Not_Good
201606.0,12088.0,CS100008,14.0,3.0,936.0,9882960.57142857,14063.0,171.0,3200.0,3364.0,3259,10600,10600,420.0,581.0,180544520.0,828,9507213364,10600,114,-0.3316489476634017,Not_Good
201606.0,12091.0,CS100008,8.0,2.0,844.0,26031157.75,21581.0,548.0,14206.0,5985.0,3060,10795,10795,3001.0,2027.0,1432650610.0,909,13015445637,10795,125,1.7438981254521642,Very_Good
201606.0,12092.0,CS100008,9.0,1.0,515.0,13788789.555555554,14363.0,29.0,5607.0,2786.0,2318,8718,8718,1443.0,433.0,508076897.0,841,9378358503,8718,136,1.0806287733002817,Very_Good
201606.0,12093.0,CS100008,15.0,3.0,913.0,14964879.333333336,25018.0,170.0,1074.0,6690.0,4000,12280,12280,1505.0,705.0,915418273.0,884,21153936540,12280,159,-0.6895487200798415,Not_Good
201606.0,12098.0,CS100008,8.0,4.0,403.0,5675872.625,5383.0,128.0,104.0,165.0,1204,7703,7703,806.0,860.0,296255565.0,597,9950367109,7703,99,-0.8758262982009697,Not_Good
201606.0,12111.0,CS100008,10.0,1.0,709.0,15972222.5,17890.0,26.0,1701.0,4881.0,3221,5853,5853,520.0,310.0,108147304.0,991,7158042421,5853,138,-0.37278189081470714,Not_Good
201606.0,12121.0,CS100008,24.0,1.0,800.0,20557055.375,59759.0,10.0,2727.0,4139.0,6556,16054,16054,1990.0,600.0,1021791546.0,1074,17537273282,16054,221,0.13715030517309673,Good
201606.0,12124.0,CS100008,10.0,1.0,709.0,15972222.5,17890.0,236.0,5677.0,3103.0,3248,6227,6227,655.0,339.0,182743732.0,1021,6881830365,6227,145,0.9712766740115738,Good
201606.0,12134.0,CS100008,10.0,2.0,393.0,9157849.5,10019.0,61.0,329.0,1742.0,3077,9800,9800,945.0,433.0,387326877.0,630,11088015905,9800,70,-0.8391870712346547,Not_Good
201606.0,12142.0,CS100008,5.0,2.0,318.0,7351692.2,4685.0,156.0,2247.0,4787.0,3083,4241,4241,861.0,441.0,113510091.0,903,8204568305,4241,117,-0.5431667017780077,Not_Good
201606.0,12145.0,CS100008,17.0,3.0,708.0,19933327.29411765,39553.0,77.0,2807.0,7689.0,3041,5661,5661,503.0,281.0,24941101.0,1282,10995727296,5661,111,-0.5018514161613092,Not_Good
201606.0,12146.0,CS100008,9.0,1.0,556.0,27765518.222222224,26972.0,3.0,3909.0,5051.0,3436,7517,7517,860.0,830.0,293496836.0,1164,10802267382,7517,96,0.5196270688726767,Good
201606.0,12156.0,CS100008,15.0,1.0,852.0,15272158.066666665,24636.0,21.0,725.0,5554.0,3037,11759,11759,1835.0,355.0,381652145.0,655,14303088053,11759,100,-0.6797762096822797,Not_Good
