date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12111.0,CS100009,22.0,5.0,557.0,11105438.545454543,35683.0,247.0,13090.0,4881.0,3221,5853,5853,520.0,310.0,108147304.0,991,7158042421,5853,138,1.2107157571918978,Very_Good
201606.0,12114.0,CS100009,65.0,3.0,1779.0,11298564.169230767,93563.0,33.0,16410.0,8082.0,6974,14966,14966,1203.0,479.0,543443371.0,751,14229742443,14966,210,3.4188723141193273,Very_Good
201606.0,12116.0,CS100009,41.0,4.0,1051.0,11082213.609756095,65674.0,82.0,3594.0,7705.0,3724,13459,13459,1662.0,344.0,598427176.0,504,7715291954,13459,255,-0.2088121276943066,Not_Good
201606.0,12118.0,CS100009,58.0,1.0,1717.0,12090674.72413793,89822.0,0.0,550.0,6064.0,6693,12860,12860,947.0,701.0,469815323.0,831,13206488189,12860,199,-0.4542944934004032,Not_Good
201606.0,12121.0,CS100009,70.0,1.0,1839.0,10677616.857142856,95577.0,236.0,823.0,4139.0,6556,16054,16054,1990.0,600.0,1021791546.0,1074,17537273282,16054,221,1.1808131300960458,Very_Good
201606.0,12123.0,CS100009,38.0,1.0,925.0,11799353.921052633,66170.0,2.0,278.0,3110.0,3045,12865,12865,846.0,531.0,336253605.0,439,9172587273,12865,174,-0.7562185126206074,Not_Good
201606.0,12124.0,CS100009,22.0,2.0,760.0,10832634.909090908,34866.0,46.0,1787.0,3103.0,3248,6227,6227,655.0,339.0,182743732.0,1021,6881830365,6227,145,-0.2768523399069122,Not_Good
201606.0,12130.0,CS100009,34.0,3.0,561.0,5601316.5,29920.0,84.0,8384.0,4222.0,2749,12233,12233,1285.0,2047.0,715206840.0,673,13042631695,12233,118,0.7126274533651976,Good
201606.0,12131.0,CS100009,18.0,1.0,407.0,11735845.777777778,43096.0,118.0,12786.0,1788.0,3124,8083,8083,698.0,359.0,200129106.0,1300,4875482999,8083,100,4.615020719082636,Very_Good
201606.0,12134.0,CS100009,28.0,3.0,408.0,5350575.035714285,24907.0,69.0,703.0,1742.0,3077,9800,9800,945.0,433.0,387326877.0,630,11088015905,9800,70,-0.6772564616220107,Not_Good
201606.0,12135.0,CS100009,24.0,5.0,295.0,4167201.416666666,14061.0,12.0,1057.0,4318.0,3257,8245,8245,1721.0,1021.0,483607394.0,1067,12149981576,8245,96,-0.751504593381176,Not_Good
201606.0,12139.0,CS100009,21.0,5.0,499.0,10972094.285714284,47593.0,109.0,4517.0,1901.0,2948,10327,10327,1438.0,427.0,390923583.0,1538,7854425149,10327,122,-0.31508194096766234,Not_Good
201606.0,12140.0,CS100009,28.0,1.0,579.0,8650105.607142856,34532.0,216.0,5013.0,4004.0,3341,6969,6969,625.0,327.0,28319433.0,1204,13531409279,6969,133,7.506080530059372,Very_Good
