date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12073.0,CS100006,10.0,1.0,476.0,22544651.1,15659.0,83.0,467.0,3945.0,3872,16143,16143,2409.0,840.0,743483375.0,949,11246952072,16143,142,-0.12192583601899178,Not_Good
201606.0,12074.0,CS100006,18.0,1.0,609.0,18934497.05555556,37793.0,29.0,160.0,3301.0,2779,15347,15347,1397.0,1569.0,533188053.0,697,15236045640,15347,135,-0.6329927099796255,Not_Good
201606.0,12076.0,CS100006,14.0,4.0,416.0,17020378.64285714,16295.0,28.0,1514.0,5822.0,3895,15404,15404,2316.0,1882.0,712588702.0,869,12751196150,15404,167,-0.42971736033885705,Not_Good
201606.0,12079.0,CS100006,13.0,2.0,466.0,23548299.69230769,35814.0,50.0,2441.0,6471.0,3160,11023,11023,124.0,474.0,40805297.0,832,9984095071,11023,87,-0.06299567852308958,Not_Good
201606.0,12085.0,CS100006,18.0,5.0,562.0,18786923.777777776,41496.0,184.0,5994.0,6139.0,3445,15437,15437,2586.0,426.0,969835838.0,718,12872025432,15437,147,-0.36103978175769136,Not_Good
201606.0,12086.0,CS100006,26.0,2.0,794.0,28357382.26923077,72544.0,149.0,10920.0,6505.0,4164,13167,13167,1757.0,681.0,515625640.0,979,12751278567,13167,181,0.9541929926276747,Good
201606.0,12088.0,CS100006,13.0,1.0,466.0,23548299.69230769,35814.0,140.0,680.0,3364.0,3259,10600,10600,420.0,581.0,180544520.0,828,9507213364,10600,114,-0.3312599171554439,Not_Good
201606.0,12090.0,CS100006,37.0,1.0,620.0,11912763.0,35379.0,41.0,656.0,5209.0,4574,16488,16488,730.0,327.0,248436361.0,738,6582411370,16488,232,-0.047993197089703496,Not_Good
201606.0,12091.0,CS100006,10.0,2.0,567.0,16173454.3,16760.0,270.0,8881.0,5985.0,3060,10795,10795,3001.0,2027.0,1432650610.0,909,13015445637,10795,125,0.49370165058942644,Good
201606.0,12092.0,CS100006,13.0,2.0,659.0,13950549.846153844,14720.0,211.0,1722.0,2786.0,2318,8718,8718,1443.0,433.0,508076897.0,841,9378358503,8718,136,0.08631657264467507,Good
201606.0,12094.0,CS100006,31.0,2.0,762.0,14747242.29032258,36852.0,28.0,636.0,3215.0,4454,11829,11829,673.0,268.0,161815069.0,736,6790641960,11829,251,-0.5559020161241477,Not_Good
201606.0,12103.0,CS100006,9.0,2.0,561.0,14079363.666666664,15192.0,22.0,455.0,6718.0,3356,8428,8428,1026.0,363.0,348531568.0,955,11806607026,8428,98,-0.5959900690702549,Not_Good
201606.0,12110.0,CS100006,16.0,2.0,472.0,21018899.8125,24608.0,34.0,1518.0,2296.0,1774,5935,5935,1272.0,766.0,554851307.0,644,12436959939,5935,120,-0.3860959139616281,Not_Good
201606.0,12111.0,CS100006,12.0,4.0,592.0,14507413.833333336,14311.0,75.0,2250.0,4881.0,3221,5853,5853,520.0,310.0,108147304.0,991,7158042421,5853,138,-0.3469119318735398,Not_Good
201606.0,12113.0,CS100006,21.0,3.0,1197.0,36160127.95238096,59111.0,85.0,2822.0,3086.0,5595,10286,10286,1319.0,520.0,581478088.0,675,14289709758,10286,154,0.43888171210044036,Good
201606.0,12120.0,CS100006,12.0,1.0,597.0,19122403.5,19759.0,6.0,1568.0,1457.0,3130,12627,12627,1280.0,510.0,247099382.0,1020,9304181103,12627,114,0.4925897206255879,Good
201606.0,12121.0,CS100006,32.0,2.0,1135.0,17355889.75,52421.0,20.0,284.0,4139.0,6556,16054,16054,1990.0,600.0,1021791546.0,1074,17537273282,16054,221,-0.5449156414750524,Not_Good
201606.0,12123.0,CS100006,28.0,2.0,836.0,15581933.75,31930.0,199.0,2994.0,3110.0,3045,12865,12865,846.0,531.0,336253605.0,439,9172587273,12865,174,0.43445751889162404,Good
201606.0,12124.0,CS100006,13.0,1.0,684.0,14354861.692307692,17414.0,115.0,364.0,3103.0,3248,6227,6227,655.0,339.0,182743732.0,1021,6881830365,6227,145,-0.42910116398537546,Not_Good
201606.0,12130.0,CS100006,10.0,2.0,328.0,24757532.6,27438.0,47.0,108.0,4222.0,2749,12233,12233,1285.0,2047.0,715206840.0,673,13042631695,12233,118,-0.5563461252602262,Not_Good
201606.0,12131.0,CS100006,11.0,2.0,789.0,20334092.272727273,20412.0,149.0,6469.0,1788.0,3124,8083,8083,698.0,359.0,200129106.0,1300,4875482999,8083,100,-0.018635611555963924,Not_Good
201606.0,12135.0,CS100006,17.0,4.0,314.0,8474682.588235294,10825.0,74.0,729.0,4318.0,3257,8245,8245,1721.0,1021.0,483607394.0,1067,12149981576,8245,96,-0.5784808668491429,Not_Good
201606.0,12154.0,CS100006,16.0,2.0,555.0,18204664.1875,16429.0,72.0,1118.0,3671.0,1627,6815,6815,1787.0,470.0,595682907.0,653,13532525628,6815,141,-0.25389520606914995,Not_Good
201606.0,12166.0,CS100006,21.0,2.0,1304.0,13665159.095238095,22042.0,116.0,8700.0,7398.0,3482,12951,12951,771.0,341.0,223167667.0,1679,10830389598,12951,157,0.6730286720904164,Good
201606.0,12168.0,CS100006,11.0,1.0,336.0,25179857.363636363,27799.0,27.0,448.0,3523.0,2595,12559,12559,1935.0,304.0,608428087.0,815,12965618637,12559,145,-0.38629857341928503,Not_Good
