date,areaCode,areaName,serviceCode,serviceName,totalNearStore,totalStore,avgNearMonth,1NearSurvival,2NearSurvival,3NearSurvival,5NearSurvival,5uNearSurvival,nearSales,numberOfNearSales,avgMonth,1Survival,2Survival,3Survival,5Survival,5uSurvival,sales,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
201606.0,12032.0,도봉로_K,CS100004,양식집,13.0,2.0,686.0,3.37,16.67,20.0,11.11,41.18,11202231.615384616,17661.0,36.0,0.0,0.0,33.33,0.0,0.0,2481428.5,820.0,2323.0,5247,18462,18462,1715.0,494.0,638948117.0,645,9408488599,18462,166
201606.0,12035.0,도봉로77길,CS100004,양식집,15.0,1.0,845.0,2.91,11.76,23.53,15.38,47.62,12076323.333333336,14143.0,179.0,0.0,0.0,0.0,33.33,75.0,24599038.0,1925.0,4883.0,5658,18975,18975,1684.0,585.0,779274290.0,706,13244086092,18975,227
201606.0,12042.0,덕릉로60길,CS100004,양식집,5.0,1.0,184.0,23.08,16.67,0.0,25.0,0.0,5540764.4,2237.0,24.0,0.0,100.0,0.0,0.0,0.0,1901357.0,59.0,4380.0,6562,6940,6940,1079.0,357.0,433981198.0,740,9666336784,6940,79
201606.0,12051.0,동일로203가길,CS100004,양식집,4.0,1.0,458.0,25.0,0.0,33.33,16.67,50.0,88586679.0,46084.0,83.0,0.0,0.0,0.0,0.0,100.0,24961538.0,2433.0,24287.0,7100,5699,5699,1570.0,258.0,303126889.0,491,9856576415,5699,92
201606.0,12058.0,석계로_A,CS100004,양식집,4.0,1.0,567.0,6.67,20.0,0.0,28.57,12.5,21245130.75,11611.0,44.0,0.0,100.0,0.0,0.0,0.0,32336088.0,3804.0,3124.0,2373,5831,5831,1251.0,934.0,527682228.0,759,5875574179,5831,61
201606.0,12062.0,연서로29길,CS100004,양식집,34.0,1.0,1804.0,19.61,17.78,23.08,16.22,22.58,18893267.23529412,64924.0,38.0,0.0,0.0,50.0,100.0,0.0,11408157.0,901.0,4747.0,6543,12128,12128,288.0,490.0,140564225.0,797,12953485785,12128,183
201606.0,12063.0,갈현로_A,CS100004,양식집,30.0,2.0,1563.0,25.0,19.51,22.86,17.65,20.83,20388403.433333334,64204.0,40.0,0.0,0.0,0.0,0.0,50.0,6264532.5,2243.0,4736.0,4187,10905,10905,1602.0,621.0,890846724.0,639,17138006307,10905,148
201606.0,12067.0,통일로_A,CS100004,양식집,39.0,1.0,2191.0,17.31,20.41,22.5,19.05,20.97,30074127.12820513,75038.0,44.0,0.0,0.0,0.0,50.0,0.0,513962750.0,10933.0,6276.0,6178,13862,13862,375.0,336.0,179375824.0,818,12387406791,13862,218
201606.0,12072.0,통일로83길,CS100004,양식집,34.0,3.0,1820.0,19.23,17.78,23.08,17.65,22.58,19108078.147058826,65107.0,106.0,50.0,0.0,0.0,100.0,0.0,12245717.0,3468.0,3078.0,6372,11795,11795,914.0,419.0,310526206.0,805,11934215958,11795,190
201606.0,12073.0,동일로_M,CS100004,양식집,2.0,1.0,460.0,0.0,10.0,7.69,0.0,9.09,53804897.0,9777.0,82.0,0.0,0.0,0.0,0.0,0.0,6938561.0,1199.0,3945.0,3872,16143,16143,2409.0,840.0,743483375.0,949,11246952072,16143,142
201606.0,12075.0,공릉로_B,CS100004,양식집,4.0,1.0,684.0,8.57,12.5,20.0,15.79,25.0,138058560.25,37986.0,112.0,10.0,0.0,0.0,33.33,100.0,66385495.0,4313.0,3298.0,4148,10695,10695,2803.0,732.0,549452193.0,728,12120950982,10695,160
201606.0,12076.0,동일로_N,CS100004,양식집,4.0,1.0,669.0,5.56,0.0,20.0,21.43,28.57,111859608.25,14878.0,194.0,0.0,0.0,0.0,0.0,50.0,44332488.0,3821.0,5822.0,3895,15404,15404,2316.0,1882.0,712588702.0,869,12751196150,15404,167
201606.0,12079.0,도봉로_P,CS100004,양식집,3.0,1.0,350.0,3.85,0.0,50.0,0.0,80.0,9377416.333333334,2725.0,80.0,100.0,0.0,0.0,0.0,0.0,6604167.0,108.0,6471.0,3160,11023,11023,124.0,474.0,40805297.0,832,9984095071,11023,87
201606.0,12090.0,월계로_A,CS100004,양식집,18.0,1.0,1625.0,3.45,18.18,53.85,16.67,28.57,49518499.88888889,46743.0,295.0,0.0,0.0,0.0,0.0,0.0,196447258.0,4439.0,5209.0,4574,16488,16488,730.0,327.0,248436361.0,738,6582411370,16488,232
201606.0,12091.0,공릉로2길,CS100004,양식집,6.0,1.0,516.0,5.26,0.0,20.0,11.11,0.0,18510341.666666668,6967.0,59.0,0.0,0.0,0.0,50.0,0.0,7945197.0,215.0,5985.0,3060,10795,10795,3001.0,2027.0,1432650610.0,909,13015445637,10795,125
201606.0,12093.0,서오릉로_A,CS100004,양식집,23.0,5.0,1017.0,8.7,6.67,43.75,15.38,30.56,19360052.695652176,42786.0,48.0,0.0,0.0,100.0,0.0,40.0,5718799.4,1993.0,6690.0,4000,12280,12280,1505.0,705.0,915418273.0,884,21153936540,12280,159
201606.0,12102.0,월계로7나길,CS100004,양식집,15.0,1.0,1715.0,5.26,16.67,60.0,23.08,23.08,59907911.26666666,47472.0,20.0,0.0,100.0,50.0,0.0,0.0,15630421.0,457.0,5231.0,5038,12159,12159,607.0,276.0,154738879.0,714,5398352171,12159,226
201606.0,12110.0,보국문로_A,CS100004,양식집,7.0,2.0,360.0,40.0,0.0,0.0,20.0,33.33,6462384.428571427,3664.0,51.0,66.67,0.0,0.0,0.0,0.0,11216897.0,971.0,2296.0,1774,5935,5935,1272.0,766.0,554851307.0,644,12436959939,5935,120
201606.0,12111.0,석계로1길,CS100004,양식집,7.0,1.0,420.0,7.14,14.29,28.57,22.22,18.18,11104899.142857144,7107.0,114.0,10.0,0.0,0.0,50.0,0.0,32117730.0,2739.0,4881.0,3221,5853,5853,520.0,310.0,108147304.0,991,7158042421,5853,138
201606.0,12113.0,통일로73길,CS100004,양식집,23.0,2.0,1789.0,8.0,15.38,33.33,15.38,23.81,55632674.17391305,67602.0,60.0,0.0,0.0,0.0,100.0,100.0,6898435.5,946.0,3086.0,5595,10286,10286,1319.0,520.0,581478088.0,675,14289709758,10286,154
201606.0,12114.0,연서로26길,CS100004,양식집,38.0,1.0,2272.0,18.0,20.45,25.0,16.28,22.95,31488902.94736842,77338.0,13.0,0.0,50.0,0.0,0.0,0.0,25950897.0,634.0,8082.0,6974,14966,14966,1203.0,479.0,543443371.0,751,14229742443,14966,210
201606.0,12121.0,연서로27길,CS100004,양식집,44.0,4.0,2137.0,18.75,21.74,25.64,16.67,25.76,27910932.22727273,80929.0,235.0,0.0,0.0,50.0,33.33,16.67,35946988.75,11206.0,4139.0,6556,16054,16054,1990.0,600.0,1021791546.0,1074,17537273282,16054,221
201606.0,12130.0,중랑역로_B,CS100004,양식집,5.0,1.0,764.0,10.53,66.67,33.33,20.0,0.0,34717993.6,8643.0,34.0,0.0,100.0,0.0,0.0,0.0,26583370.0,2714.0,4222.0,2749,12233,12233,1285.0,2047.0,715206840.0,673,13042631695,12233,118
201606.0,12135.0,봉화산로56길,CS100004,양식집,9.0,2.0,652.0,25.0,0.0,0.0,28.57,20.0,30333779.444444444,27194.0,3.0,25.0,0.0,0.0,0.0,0.0,386231.5,45.0,4318.0,3257,8245,8245,1721.0,1021.0,483607394.0,1067,12149981576,8245,96
201606.0,12143.0,화랑로_C,CS100004,양식집,5.0,1.0,930.0,0.0,8.33,50.0,50.0,25.0,31289611.4,22465.0,67.0,0.0,0.0,100.0,33.33,0.0,22136404.0,1598.0,519.0,3088,7128,7128,434.0,234.0,105472752.0,1415,4775387301,7128,85
201606.0,12145.0,길음로7길,CS100004,양식집,7.0,1.0,421.0,0.0,14.29,33.33,0.0,42.86,5604522.428571428,1806.0,211.0,0.0,0.0,0.0,0.0,66.67,343537.0,14.0,7689.0,3041,5661,5661,503.0,281.0,24941101.0,1282,10995727296,5661,111
201606.0,12154.0,보국문로11길,CS100004,양식집,8.0,1.0,365.0,41.67,20.0,0.0,14.29,50.0,5822577.75,3901.0,101.0,50.0,0.0,0.0,0.0,0.0,13252860.0,979.0,3671.0,1627,6815,6815,1787.0,470.0,595682907.0,653,13532525628,6815,141
201606.0,12156.0,동일로_Q,CS100004,양식집,4.0,2.0,761.0,3.33,50.0,33.33,12.5,0.0,42664732.75,8029.0,209.0,0.0,0.0,100.0,0.0,0.0,32236290.5,2286.0,5554.0,3037,11759,11759,1835.0,355.0,381652145.0,655,14303088053,11759,100
201606.0,12159.0,불광로_B,CS100004,양식집,16.0,1.0,1643.0,14.63,5.0,33.33,19.05,25.0,31348093.875,22894.0,4.0,0.0,0.0,0.0,0.0,0.0,888444.0,178.0,5811.0,4797,13636,13636,2104.0,666.0,461109662.0,602,16698142477,13636,209
201606.0,12161.0,평창11길,CS100004,양식집,11.0,5.0,282.0,8.33,50.0,0.0,25.0,85.71,10590954.363636363,2487.0,107.0,33.33,0.0,0.0,0.0,0.0,8513270.0,1415.0,1435.0,1984,2498,2498,360.0,633.0,152794107.0,1075,3765770151,2498,52
201606.0,12166.0,망우로_A,CS100004,양식집,5.0,2.0,839.0,5.88,0.0,0.0,0.0,0.0,30106847.4,19497.0,308.0,28.57,0.0,0.0,0.0,0.0,12485922.0,2778.0,7398.0,3482,12951,12951,771.0,341.0,223167667.0,1679,10830389598,12951,157
201606.0,12167.0,종암로_A,CS100004,양식집,3.0,1.0,309.0,15.38,50.0,0.0,40.0,14.29,92086507.66666669,35875.0,7.0,100.0,100.0,0.0,0.0,0.0,3241259.0,112.0,4729.0,3099,6291,6291,465.0,556.0,135140476.0,991,8413053999,6291,125
201606.0,12171.0,이문로30길_B,CS100004,양식집,17.0,2.0,1353.0,5.06,38.89,33.33,33.33,20.0,20306498.82352941,49816.0,238.0,0.0,50.0,0.0,0.0,0.0,12026934.5,730.0,9679.0,3294,12887,12887,375.0,419.0,110504929.0,387,8106934926,12887,85
201606.0,12181.0,중랑역로_F,CS100004,양식집,3.0,1.0,420.0,0.0,14.29,0.0,0.0,11.11,15502393.333333336,3150.0,92.0,0.0,0.0,0.0,0.0,0.0,2560413.0,128.0,2308.0,2474,8555,8555,1458.0,4067.0,673495838.0,827,10348396738,8555,121
201606.0,12188.0,은평로_C,CS100004,양식집,13.0,1.0,837.0,18.75,30.0,25.0,11.11,27.27,18785837.769230768,20872.0,208.0,0.0,100.0,0.0,0.0,50.0,59526784.0,5735.0,6917.0,5838,9682,9682,1202.0,716.0,615574470.0,1025,19652270245,9682,114
201606.0,12192.0,동일로_R,CS100004,양식집,5.0,1.0,764.0,10.53,66.67,33.33,25.0,0.0,34717993.6,8643.0,221.0,0.0,0.0,0.0,33.33,0.0,41404632.0,782.0,3862.0,2731,11572,11572,982.0,497.0,413404253.0,900,13321386594,11572,115
201606.0,12201.0,종암로_D,CS100004,양식집,4.0,1.0,325.0,21.43,25.0,0.0,50.0,25.0,9651726.75,4621.0,31.0,0.0,0.0,0.0,0.0,50.0,7222845.0,212.0,3417.0,3218,7652,7652,1070.0,432.0,167935277.0,1225,11166416684,7652,146
201606.0,12204.0,은평로11길,CS100004,양식집,15.0,3.0,956.0,15.79,21.43,25.0,21.43,18.42,19683437.733333334,19834.0,202.0,100.0,0.0,0.0,0.0,30.0,12196910.0,2262.0,4094.0,3242,16192,16192,774.0,591.0,366766170.0,1155,17161171285,16192,144
201606.0,12223.0,보문로_C,CS100004,양식집,40.0,1.0,2534.0,20.27,28.57,20.0,44.44,37.5,30626485.7,74385.0,53.0,0.0,0.0,0.0,0.0,0.0,3030899.0,287.0,5554.0,5293,15135,15135,233.0,362.0,100489911.0,585,8239756646,15135,159
201606.0,12224.0,봉우재로14길,CS100004,양식집,7.0,1.0,687.0,2.74,18.18,0.0,33.33,7.69,18983460.285714287,19930.0,147.0,0.0,0.0,0.0,0.0,0.0,1895789.0,405.0,2651.0,3149,13952,13952,2618.0,388.0,737909050.0,774,13674381898,13952,106
201606.0,12228.0,보문로30길,CS100004,양식집,44.0,8.0,2999.0,22.37,27.03,20.69,37.5,42.86,29249536.70454545,84367.0,442.0,50.0,0.0,0.0,66.67,66.67,14443686.125,13018.0,2963.0,5930,27974,27974,1341.0,430.0,587698463.0,617,8838520524,27974,200
201606.0,12233.0,가좌로,CS100004,양식집,6.0,1.0,1019.0,5.56,0.0,0.0,0.0,22.73,24451939.0,10117.0,52.0,0.0,0.0,0.0,0.0,100.0,20439679.0,1673.0,5631.0,3654,9647,9647,1356.0,607.0,791344114.0,759,11230052093,9647,141
201606.0,12237.0,응암로4길,CS100004,양식집,5.0,1.0,925.0,0.0,9.09,0.0,0.0,20.59,19970178.6,6295.0,286.0,0.0,0.0,0.0,0.0,0.0,3447541.0,594.0,3552.0,2691,8650,8650,1169.0,463.0,419020331.0,616,12471792345,8650,125
201606.0,12238.0,성북로,CS100004,양식집,9.0,1.0,1652.0,21.05,9.09,30.0,21.43,50.0,33822312.777777776,25100.0,74.0,100.0,0.0,0.0,0.0,0.0,24658826.0,744.0,154.0,1590,8619,8619,510.0,468.0,298801636.0,607,6643018330,8619,155
201606.0,12247.0,용마산로_B,CS100004,양식집,4.0,2.0,337.0,0.0,0.0,0.0,0.0,22.22,23562413.75,18136.0,73.0,0.0,0.0,0.0,0.0,100.0,26624027.0,8803.0,2610.0,2328,9179,9179,1587.0,500.0,684817298.0,531,10787507102,9179,81
201606.0,12253.0,인왕시장길_A,CS100004,양식집,7.0,2.0,1219.0,0.0,0.0,37.5,20.0,35.29,28995660.28571429,23091.0,197.0,0.0,0.0,0.0,0.0,100.0,39103418.5,8994.0,9636.0,6122,7344,7344,117.0,2871.0,93289518.0,1395,7388511413,7344,185
201606.0,12258.0,동소문로_H,CS100004,양식집,38.0,1.0,2347.0,24.64,27.03,25.93,31.03,41.18,31021530.52631579,70722.0,12.0,0.0,0.0,0.0,0.0,0.0,8443111.0,782.0,5143.0,7267,12000,12000,1231.0,524.0,468048989.0,759,7424301023,12000,186
201606.0,12260.0,회기로_E,CS100004,양식집,38.0,1.0,2249.0,6.63,23.33,20.0,27.27,35.71,24266668.44736842,98832.0,130.0,0.0,0.0,0.0,0.0,33.33,32165218.0,4512.0,1939.0,4806,8000,8000,560.0,414.0,170123240.0,730,6659348214,8000,79
201606.0,12264.0,이문로,CS100004,양식집,21.0,1.0,1861.0,5.38,40.0,40.0,46.67,26.09,27216973.23809524,73253.0,184.0,6.25,20.0,0.0,0.0,0.0,39957321.0,4732.0,3324.0,3774,11857,11857,1048.0,336.0,337741346.0,591,9094876574,11857,108
201606.0,12270.0,동소문로28길,CS100004,양식집,39.0,1.0,2719.0,24.64,25.0,23.08,32.26,41.18,31845007.15384615,77922.0,262.0,0.0,0.0,0.0,0.0,0.0,25479826.0,1898.0,3109.0,6873,22474,22474,759.0,520.0,354771404.0,755,7179508802,22474,175
201606.0,12278.0,면목로_D,CS100004,양식집,10.0,2.0,898.0,5.13,9.09,28.57,0.0,23.08,16540266.3,15723.0,100.0,0.0,0.0,100.0,0.0,100.0,4755000.0,358.0,7236.0,4882,10332,10332,819.0,376.0,263182747.0,452,10592173399,10332,131
201606.0,12286.0,창덕궁1길,CS100004,양식집,30.0,8.0,2757.0,25.53,78.57,42.86,60.0,63.64,44912842.833333336,43976.0,168.0,100.0,0.0,0.0,0.0,80.0,8667624.5,2363.0,1453.0,2302,24054,24054,438.0,730.0,262484284.0,539,2668479702,24054,156
201606.0,12287.0,율곡로3길,CS100004,양식집,68.0,5.0,7910.0,28.89,64.0,76.19,50.0,59.34,51405333.48529412,145066.0,745.0,100.0,100.0,50.0,57.14,63.64,68493046.0,15930.0,3856.0,3278,55013,55013,429.0,521.0,163823242.0,523,4584154477,55013,303
201606.0,12288.0,안암로_C,CS100004,양식집,26.0,1.0,1900.0,17.78,23.08,37.5,50.0,50.0,31710181.65384615,74326.0,227.0,14.29,0.0,0.0,0.0,0.0,60070924.0,7155.0,3519.0,2873,7421,7421,121.0,583.0,60290083.0,849,5884742568,7421,60
201606.0,12290.0,북촌로5가길,CS100004,양식집,41.0,4.0,4169.0,46.15,76.92,68.75,50.0,64.58,52728151.6097561,62926.0,614.0,75.0,66.67,100.0,66.67,66.67,59960108.0,7937.0,2183.0,1654,11267,11267,467.0,518.0,155155248.0,569,2198631680,11267,168
