date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,totalFacility,totalNearFacility,sales
201708.0,12658.0,CS100008,0.30236486486486486,0.0,0.5858778625954197,0.840694789081886,0.7334785766158315,0.3528245787908821,0.4539130434782609,0.7611668185961713,0.7212317666126419,0.22621184919210058,0.22621184919210058,0.707452725250278,0.5757290686735654,0.9054975011358473,0.18155619596541772,0.22621184919210058,0.3750000000000001,16.24
201708.0,12659.0,CS100008,0.3293918918918919,0.0,0.558206106870229,0.7885856079404467,0.6840958605664489,0.3994053518334985,0.608695652173913,0.8249772105742935,0.7795786061588331,0.6840215439856372,0.6840215439856372,0.7374860956618464,0.5512699905926624,0.8891412994093593,0.33141210374639773,0.6840215439856372,0.601063829787234,17.57
201708.0,12661.0,CS100008,0.39020270270270274,0.0,0.6784351145038168,0.8456575682382134,0.7821350762527233,0.20614469772051536,0.6191304347826087,0.8094804010938924,0.7536466774716369,0.4057450628366248,0.4057450628366248,0.8509454949944383,0.5766698024459078,0.9295774647887324,0.3083573487031701,0.4057450628366248,0.6702127659574467,17.86
201708.0,12727.0,CS100008,0.39020270270270274,0.1804123711340206,0.6708015267175572,0.8401985111662531,0.7763253449527959,0.5183349851337958,0.5991304347826086,0.7493163172288059,0.7828200972447324,0.4470377019748655,0.4470377019748655,0.8476084538375973,0.7177798682972718,0.9541117673784643,0.40345821325648434,0.4470377019748655,0.7287234042553191,16.37
201708.0,12730.0,CS100008,0.3412162162162162,0.0,0.6288167938931297,0.7995037220843673,0.7080610021786493,0.3607532210109019,0.3556521739130435,0.7292616226071102,0.7066450567260941,0.2980251346499101,0.2980251346499101,0.7864293659621802,0.5888993414863594,0.9218537028623351,0.3976945244956773,0.2980251346499101,0.45744680851063835,15.11
201708.0,11975.0,CS100008,0.4273648648648649,0.10567010309278352,0.683206106870229,0.8193548387096775,0.7697893972403776,0.333994053518335,0.37652173913043474,0.8149498632634457,0.7568881685575363,0.3788150807899462,0.3788150807899462,0.793103448275862,0.6425211665098777,0.9332121762835074,0.18155619596541772,0.3788150807899462,0.6250000000000001,14.18
201708.0,11978.0,CS100008,0.3412162162162162,0.0,0.6020992366412213,0.792059553349876,0.6971677559912854,0.37462834489593655,0.5539130434782609,0.7620783956244301,0.700162074554295,0.2639138240574508,0.2639138240574508,0.6151279199110122,0.535277516462841,0.8405270331667423,0.10951008645533133,0.2639138240574508,0.5132978723404257,16.87
201708.0,11979.0,CS100008,0.39695945945945943,0.0,0.6803435114503816,0.7990074441687346,0.7153231663035585,0.5490584737363726,0.4260869565217391,0.7201458523245214,0.6952998379254457,0.39497307001795323,0.39497307001795323,0.8375973303670745,0.5587958607714018,0.9213993639254884,0.10086455331412081,0.39497307001795323,0.6090425531914893,15.67
201708.0,11983.0,CS100008,0.39695945945945943,0.23711340206185566,0.6822519083969465,0.7965260545905708,0.7153231663035585,0.5104063429137761,0.5617391304347826,0.7192342752962625,0.7050243111831441,0.5242369838420109,0.5242369838420109,0.8609566184649611,0.5841956726246472,0.9418446160835983,0.14697406340057628,0.5242369838420109,0.651595744680851,16.12
201708.0,11950.0,CS100008,0.2888513513513513,0.10567010309278352,0.6688931297709922,0.8446650124069479,0.7429193899782136,0.5104063429137761,0.6643478260869565,0.8659981768459434,0.8589951377633712,0.3339317773788151,0.3339317773788151,0.44605116796440486,0.5851364063969896,0.8146297137664698,0.23342939481268,0.3339317773788151,0.4920212765957447,17.64
201708.0,11954.0,CS100008,0.3293918918918919,0.1804123711340206,0.6765267175572518,0.8392059553349877,0.7523602033405955,0.6253716551040633,0.5921739130434782,0.8040109389243391,0.8800648298217179,0.3788150807899462,0.3788150807899462,0.8220244716351501,0.5794920037629351,0.9223080417991821,0.328530259365994,0.3788150807899462,0.5691489361702128,16.33
201708.0,12186.0,CS100008,0.3293918918918919,0.0,0.6603053435114503,0.8208436724565757,0.7276688453159041,0.5510406342913775,0.6434782608695652,0.8058340929808568,0.6952998379254457,0.34470377019748666,0.34470377019748666,0.7830923248053392,0.6293508936970837,0.8855065879145841,0.19308357348703153,0.34470377019748666,0.6170212765957447,18.04
201708.0,12287.0,CS100008,0.4054054054054054,0.1804123711340206,0.6498091603053434,0.8342431761786601,0.7828612926652142,0.5163528245787908,0.6739130434782608,0.7757520510483135,0.7763371150729336,0.8240574506283662,0.8240574506283662,0.6985539488320356,0.5776105362182502,0.8682417083144024,0.37175792507204597,0.8240574506283662,0.7021276595744682,17.43
201708.0,12290.0,CS100008,0.30236486486486486,0.1804123711340206,0.5620229007633587,0.8277915632754342,0.7175018155410313,0.4350842418235877,0.5730434782608694,0.6782133090246125,0.6952998379254457,0.800718132854578,0.800718132854578,0.6551724137931034,0.645343367826905,0.8905043162199,0.13832853025936576,0.800718132854578,0.4920212765957447,16.12
201708.0,12291.0,CS100008,0.4054054054054054,0.0,0.5963740458015266,0.8168734491315137,0.7647058823529411,0.4786917740336967,0.3382608695652174,0.8131267092069279,0.7763371150729336,0.3339317773788151,0.3339317773788151,0.7830923248053392,0.5493885230479774,0.902317128577919,0.11815561959654186,0.3339317773788151,0.6595744680851064,14.8
201708.0,12292.0,CS100008,0.3716216216216216,0.10567010309278352,0.6498091603053434,0.8555831265508684,0.7864923747276689,0.3062438057482656,0.56,0.869644484958979,0.8298217179902755,0.7881508078994612,0.7881508078994612,0.6551724137931034,0.58137347130762,0.854157201272149,0.1700288184438039,0.7881508078994612,0.5585106382978723,16.39
201708.0,12294.0,CS100008,0.4054054054054054,0.10567010309278352,0.6173664122137403,0.8173697270471464,0.7647058823529411,0.23785926660059464,0.4365217391304348,0.7812215132178669,0.7341977309562399,0.34290843806104143,0.34290843806104143,0.8820912124582869,0.5493885230479774,0.9313948205361199,0.11815561959654186,0.34290843806104143,0.6648936170212766,14.65
201708.0,12600.0,CS100008,0.39695945945945943,0.0,0.6650763358778625,0.8173697270471464,0.767610748002905,0.1774033696729435,0.4756521739130435,0.772105742935278,0.7941653160453809,0.4380610412926391,0.4380610412926391,0.7886540600667408,0.7845719661335842,0.9259427532939571,0.377521613832853,0.4380610412926391,0.5531914893617019,16.02
201708.0,12512.0,CS100008,0.46283783783783783,0.0,0.6717557251908396,0.8099255583126551,0.7872185911401598,0.5133795837462835,0.5504347826086956,0.8723792160437557,0.860615883306321,0.4883303411131057,0.4883303411131057,0.825361512791991,0.5606773283160865,0.9200363471149476,0.144092219020173,0.4883303411131057,0.7712765957446809,17.46
201708.0,12516.0,CS100008,0.5067567567567567,0.0,0.6917938931297709,0.8411910669975187,0.851851851851852,0.4499504459861249,0.4852173913043478,0.812215132178669,0.833063209076175,0.3859964093357269,0.3859964093357269,0.6195773081201335,0.6142991533396049,0.8800545206724216,0.28242074927953875,0.3859964093357269,0.7765957446808512,16.23
201708.0,12025.0,CS100008,0.3293918918918919,0.10567010309278352,0.683206106870229,0.852605459057072,0.7814088598402325,0.5619425173439049,0.6643478260869565,0.7575205104831358,0.7228525121555917,0.3662477558348294,0.3662477558348294,0.6785317018909899,0.6829727187206021,0.8786915038618809,0.23342939481268,0.3662477558348294,0.601063829787234,17.44
201708.0,12030.0,CS100008,0.2550675675675676,0.0,0.5639312977099237,0.7985111662531018,0.673202614379085,0.400396432111001,0.3756521739130434,0.772105742935278,0.7374392220421394,0.31238779174147213,0.31238779174147213,0.6829810901001112,0.5841956726246472,0.8636983189459336,0.14697406340057628,0.31238779174147213,0.6382978723404255,15.1
201708.0,12059.0,CS100008,0.38006756756756754,0.10567010309278352,0.6879770992366412,0.8168734491315137,0.7618010167029775,0.5411298315163529,0.46347826086956523,0.7374658158614402,0.8492706645056726,0.4991023339317773,0.4991023339317773,0.8620689655172413,0.6152398871119473,0.9445706497046795,0.25360230547550433,0.4991023339317773,0.6702127659574467,15.45
201708.0,12062.0,CS100008,0.4577702702702703,0.10567010309278352,0.6727099236641221,0.8466501240694789,0.8286129266521424,0.40733399405351833,0.537391304347826,0.754785779398359,0.9886547811993515,0.3734290843806105,0.3734290843806105,0.6662958843159066,0.6237064910630291,0.8609722853248523,0.1613832853025936,0.3734290843806105,0.723404255319149,15.61
201708.0,12063.0,CS100008,0.4206081081081081,0.1804123711340206,0.6603053435114503,0.8496277915632755,0.8111837327523602,0.4103072348860257,0.5530434782608695,0.9571558796718322,0.9319286871961102,0.35368043087971257,0.35368043087971257,0.825361512791991,0.599247412982126,0.9286687869150386,0.26801152737752143,0.35368043087971257,0.648936170212766,15.84
201708.0,12403.0,CS100008,0.44594594594594594,0.23711340206185566,0.7061068702290076,0.8461538461538463,0.822803195352215,0.5817641228939544,0.6104347826086957,0.7894257064721969,0.8379254457050241,0.6122082585278277,0.6122082585278277,0.7942157953281423,0.9031044214487299,0.9245797364834166,0.7521613832853025,0.6122082585278277,0.7021276595744682,15.84
201708.0,12404.0,CS100008,0.11824324324324324,0.1804123711340206,0.47805343511450377,0.8645161290322582,0.6681190994916485,0.4965312190287413,0.6599999999999999,0.8432087511394712,0.8298217179902755,0.2728904847396769,0.2728904847396769,0.7397107897664071,0.0,0.0,0.6253602305475503,0.2728904847396769,0.452127659574468,17.42
201708.0,12405.0,CS100008,0.4206081081081081,0.0,0.6937022900763358,0.8282878411910671,0.7763253449527959,0.42913776015857286,0.29565217391304344,0.773017319963537,0.7941653160453809,0.5170556552962298,0.5170556552962298,0.7330367074527252,0.6246472248353716,0.8891412994093593,0.6541786743515849,0.5170556552962298,0.6675531914893619,15.83
201708.0,12273.0,CS100008,0.3412162162162162,0.23711340206185566,0.657442748091603,0.7970223325062035,0.6906318082788672,0.5619425173439049,0.5234782608695652,0.8705560619872379,0.7455429497568881,0.45242369838420116,0.45242369838420116,0.7530589543937708,0.6039510818438382,0.910495229441163,0.10662824207492805,0.45242369838420116,0.5904255319148938,15.02
201708.0,12762.0,CS100008,0.4695945945945946,0.324742268041237,0.6345419847328244,0.832258064516129,0.7872185911401598,0.49454905847373637,0.591304347826087,0.8751139471285323,0.8492706645056726,0.48473967684021546,0.48473967684021546,0.7441601779755284,0.7337723424270931,0.898682417083144,0.24783861671469753,0.48473967684021546,0.5691489361702128,16.04
201708.0,12764.0,CS100008,0.5016891891891891,0.1804123711340206,0.6440839694656488,0.8327543424317619,0.8061002178649238,0.29137760158572845,0.5113043478260869,0.8842297174111211,0.8541329011345217,0.4955116696588868,0.4955116696588868,0.6384872080088988,0.6152398871119473,0.898228078146297,0.27665706051873196,0.4955116696588868,0.5984042553191488,15.82
201708.0,12951.0,CS100008,0.5641891891891893,0.28350515463917525,0.6879770992366412,0.7935483870967742,0.7893972403776325,0.5926660059464817,0.662608695652174,0.7192342752962625,0.7617504051863858,0.42010771992818685,0.42010771992818685,0.828698553948832,0.6199435559736595,0.9368468877782825,0.27665706051873196,0.42010771992818685,0.6356382978723404,16.48
201708.0,12969.0,CS100008,0.3158783783783784,0.1804123711340206,0.5982824427480915,0.8401985111662531,0.785766158315178,0.3151635282457879,0.5826086956521739,0.7994530537830445,0.7828200972447324,0.5260323159784561,0.5260323159784561,0.7541713014460512,0.7845719661335842,0.9209450249886414,0.28818443804034577,0.5260323159784561,0.523936170212766,15.72
201708.0,12971.0,CS100008,0.2888513513513513,0.10567010309278352,0.5104961832061068,0.8357320099255584,0.7356572258533044,0.3726461843409316,0.5808695652173912,0.7429352780309936,0.7082658022690439,0.3716337522441653,0.3716337522441653,0.7363737486095662,0.587958607714017,0.906406179009541,0.24783861671469753,0.3716337522441653,0.5877659574468085,16.57
201708.0,12003.0,CS100008,0.36148648648648646,0.0,0.6545801526717557,0.8332506203473946,0.7683369644153958,0.43310208126858274,0.6704347826086956,0.9143117593436644,0.8492706645056726,0.38420107719928165,0.38420107719928165,0.7563959955506118,0.6679209783631231,0.9127669241253975,0.21613832853025938,0.38420107719928165,0.6063829787234042,18.5
201708.0,12005.0,CS100008,0.3513513513513513,0.10567010309278352,0.6507633587786259,0.8312655086848636,0.7610748002904867,0.4281466798810704,0.42695652173913035,0.7383773928896991,0.8346839546191248,0.35188509874326734,0.35188509874326734,0.707452725250278,0.5888993414863594,0.8814175374829621,0.22190201729106618,0.35188509874326734,0.5638297872340424,14.69
201708.0,12014.0,CS100008,0.3513513513513513,0.10567010309278352,0.6507633587786259,0.8312655086848636,0.7610748002904867,0.5847373637264619,0.657391304347826,0.9279854147675478,0.8363047001620746,0.3464991023339319,0.3464991023339319,0.7096774193548386,0.6011288805268109,0.8973194002726033,0.23631123919308372,0.3464991023339319,0.5930851063829786,17.53
201708.0,12070.0,CS100008,0.4695945945945946,0.10567010309278352,0.7108778625954199,0.8456575682382134,0.8336964415395789,0.533201189296333,0.43565217391304345,0.8386508659981767,0.8978930307941654,0.3662477558348294,0.3662477558348294,0.8064516129032258,0.5954844778927564,0.9191276692412539,0.16714697406340062,0.3662477558348294,0.7845744680851062,14.93
201708.0,12237.0,CS100008,0.36148648648648646,0.1804123711340206,0.6459923664122137,0.7985111662531018,0.7044299201161947,0.5817641228939544,0.37043478260869567,0.7757520510483135,0.7455429497568881,0.3087971274685817,0.3087971274685817,0.8064516129032258,0.5691439322671684,0.9114039073148568,0.19308357348703153,0.3087971274685817,0.6250000000000001,14.91
201708.0,12247.0,CS100008,0.3158783783783784,0.0,0.5916030534351144,0.761786600496278,0.6361655773420479,0.354806739345887,0.3460869565217391,0.8413855970829535,0.7552674230145867,0.3357271095152603,0.3357271095152603,0.8275862068965517,0.592662276575729,0.9232167196728759,0.1585014409221901,0.3357271095152603,0.452127659574468,14.06
201708.0,12223.0,CS100008,0.44594594594594594,0.0,0.6727099236641221,0.8392059553349877,0.8177196804647785,0.19326065411298315,0.611304347826087,0.8140382862351868,0.8249594813614262,0.45242369838420116,0.45242369838420116,0.6662958843159066,0.6265286923800565,0.8391640163562016,0.19020172910662825,0.45242369838420116,0.6409574468085105,17.53
201708.0,12224.0,CS100008,0.36148648648648646,0.10567010309278352,0.6708015267175572,0.7806451612903227,0.673202614379085,0.5391476709613479,0.5852173913043478,0.763901549680948,0.7277147487844408,0.393177737881508,0.393177737881508,0.8598442714126807,0.566321730950141,0.942753293957292,0.1412103746397695,0.393177737881508,0.6037234042553191,16.85
201708.0,12227.0,CS100008,0.39695945945945943,0.28350515463917525,0.648854961832061,0.7935483870967742,0.7254901960784315,0.5371655104063429,0.3504347826086956,0.762989972652689,0.8184764991896273,0.3554757630161578,0.3554757630161578,0.789766407119021,0.5503292568203199,0.906860517946388,0.16714697406340062,0.3554757630161578,0.6436170212765958,13.6
201708.0,12228.0,CS100008,0.4577702702702703,0.0,0.6736641221374045,0.8446650124069479,0.8271604938271606,0.3498513379583746,0.5704347826086956,0.8541476754785778,0.8314424635332253,0.46678635547576297,0.46678635547576297,0.7697441601779754,0.6406396989651928,0.9241253975465696,0.17579250720461093,0.46678635547576297,0.7154255319148936,17.02
201708.0,12488.0,CS100008,0.46283783783783783,0.0,0.6507633587786259,0.8183622828784118,0.7843137254901962,0.48265609514370666,0.6391304347826088,0.8851412944393802,0.7649918962722854,0.5834829443447038,0.5834829443447038,0.7686318131256952,0.7309501411100658,0.9213993639254884,0.26801152737752143,0.5834829443447038,0.6861702127659574,18.37
201708.0,12443.0,CS100008,0.45270270270270274,0.440721649484536,0.6249999999999999,0.8481389578163773,0.8082788671023966,0.5193260654112983,0.6782608695652174,0.7611668185961713,0.7325769854132899,0.3716337522441653,0.3716337522441653,0.7341490545050054,0.6039510818438382,0.9150386188096319,0.32276657060518743,0.3716337522441653,0.5930851063829786,16.4
201708.0,12446.0,CS100008,0.44594594594594594,0.0,0.6116412213740458,0.8213399503722085,0.7952069716775599,0.3875123885034688,0.5226086956521739,0.8021877848678214,0.8395461912479739,0.6211849192100538,0.6211849192100538,0.7830923248053392,0.7318908748824083,0.9268514311676509,0.7636887608069165,0.6211849192100538,0.7606382978723404,16.64
201708.0,12534.0,CS100008,0.3412162162162162,0.1804123711340206,0.5887404580152671,0.7806451612903227,0.6819172113289761,0.377601585728444,0.5469565217391305,0.820419325432999,0.7893030794165318,0.39497307001795323,0.39497307001795323,0.15461624026696327,0.0,0.0,0.12103746397694515,0.39497307001795323,0.526595744680851,15.46
201708.0,12033.0,CS100008,0.27195945945945943,0.10567010309278352,0.6068702290076335,0.8183622828784118,0.710239651416122,0.22794846382556985,0.5539130434782609,0.8003646308113035,0.7406807131280387,0.3105924596050269,0.3105924596050269,0.7241379310344827,0.5747883349012229,0.8923216719672875,0.25360230547550433,0.3105924596050269,0.6595744680851064,15.8
201708.0,12034.0,CS100008,0.2888513513513513,0.0,0.6068702290076335,0.8133995037220845,0.710239651416122,0.41625371655104065,0.14695652173913037,0.6955332725615314,0.7277147487844408,0.37701974865350096,0.37701974865350096,0.7908787541713014,0.6142991533396049,0.9304861426624261,0.13544668587896247,0.37701974865350096,0.7207446808510637,12.19
201708.0,12263.0,CS100008,0.4054054054054054,0.0,0.6603053435114503,0.8163771712158809,0.7618010167029775,0.47373637264618434,0.040869565217391296,0.8304466727438468,0.8411669367909237,0.24955116696588875,0.24955116696588875,0.7163515016685206,0.5973659454374411,0.894139027714675,0.18443804034582123,0.24955116696588875,0.7047872340425533,13.28
201708.0,12475.0,CS100008,0.39695945945945943,0.1804123711340206,0.6564885496183206,0.8312655086848636,0.7741466957153232,0.3914767096134787,0.6139130434782608,0.8158614402917045,0.7487844408427878,0.55475763016158,0.55475763016158,0.6829810901001112,0.5757290686735654,0.8727850976828714,0.27089337175792494,0.55475763016158,0.6542553191489361,15.97
201708.0,12476.0,CS100008,0.44594594594594594,0.23711340206185566,0.6459923664122137,0.8297766749379653,0.7901234567901235,0.44598612487611494,0.6130434782608696,0.7903372835004557,0.8444084278768235,0.6732495511669658,0.6732495511669658,0.7853170189098998,0.5917215428033866,0.9263970922308041,0.3054755043227664,0.6732495511669658,0.7367021276595745,15.95
201708.0,12477.0,CS100008,0.4273648648648649,0.10567010309278352,0.6583969465648855,0.8188585607940447,0.7661583151779231,0.4251734390485629,0.5747826086956522,0.755697356426618,0.7228525121555917,0.5170556552962298,0.5170556552962298,0.8665183537263625,0.6312323612417685,0.9459336665152203,0.21613832853025938,0.5170556552962298,0.6888297872340426,16.49
201708.0,12478.0,CS100008,0.5371621621621622,0.1804123711340206,0.7185114503816794,0.8466501240694789,0.8678286129266521,0.4757185332011893,0.7321739130434781,0.8486782133090246,0.8492706645056726,0.6247755834829443,0.6247755834829443,0.6518353726362625,0.5841956726246472,0.8546115402089958,0.4005763688760806,0.6247755834829443,0.7925531914893617,18.01
201708.0,12479.0,CS100008,0.4408783783783783,0.0,0.5620229007633587,0.8148883374689828,0.7763253449527959,0.4578790882061447,0.5695652173913043,0.8322698268003647,0.7730956239870338,0.36445242369838415,0.36445242369838415,0.757508342602892,0.5870178739416745,0.8914129940935938,0.5302593659942361,0.36445242369838415,0.6117021276595745,16.85
201708.0,12517.0,CS100008,0.5067567567567567,0.0,0.6927480916030534,0.8446650124069479,0.8467683369644154,0.1774033696729435,0.08260869565217391,0.8167730173199635,0.8833063209076176,0.6678635547576299,0.6678635547576299,0.7675194660734149,0.5936030103480715,0.9100408905043162,0.3112391930835734,0.6678635547576299,0.7952127659574467,12.74
201708.0,12519.0,CS100008,0.5304054054054054,0.10567010309278352,0.6917938931297709,0.8392059553349877,0.8547567175018156,0.4122893954410307,0.5460869565217391,0.772105742935278,0.8541329011345217,0.6157989228007181,0.6157989228007181,0.7842046718576196,0.594543744120414,0.9218537028623351,0.3112391930835734,0.6157989228007181,0.8377659574468085,16.01
201708.0,12520.0,CS100008,0.44594594594594594,0.23711340206185566,0.6679389312977099,0.8099255583126551,0.7639796659404503,0.5282457879088206,0.6130434782608696,0.7684594348222424,0.713128038897893,0.5242369838420109,0.5242369838420109,0.7842046718576196,0.5898400752587017,0.9123125851885505,0.16714697406340062,0.5242369838420109,0.6861702127659574,16.32
201708.0,12521.0,CS100008,0.3716216216216216,0.10567010309278352,0.6211832061068702,0.7945409429280398,0.711692084241104,0.379583746283449,0.5469565217391305,0.8012762078395623,0.7909238249594813,0.3859964093357269,0.3859964093357269,0.3492769744160178,0.0,0.0,0.13832853025936576,0.3859964093357269,0.5106382978723406,16.35
201708.0,12523.0,CS100008,0.39020270270270274,0.324742268041237,0.6040076335877862,0.7811414392059554,0.7000726216412492,0.5054509415262636,0.5252173913043479,0.8113035551504102,0.7893030794165318,0.4165170556552964,0.4165170556552964,0.3437152391546162,0.49952963311382875,0.752385279418446,0.11527377521613835,0.4165170556552964,0.5531914893617019,15.07
201708.0,12528.0,CS100008,0.4695945945945946,0.1804123711340206,0.6870229007633587,0.8501240694789082,0.8445896877269428,0.311199207135778,0.5104347826086957,0.763901549680948,0.8427876823338737,0.5439856373429084,0.5439856373429084,0.7041156840934372,0.6114769520225776,0.8955020445252158,0.37175792507204597,0.5439856373429084,0.7978723404255318,15.27
201708.0,12529.0,CS100008,0.4932432432432432,0.0,0.6984732824427481,0.8441687344913152,0.851851851851852,0.3994053518334985,0.5139130434782608,0.7994530537830445,0.8249594813614262,0.42908438061041276,0.42908438061041276,0.7385984427141268,0.6039510818438382,0.91094956837801,0.35734870317002865,0.42908438061041276,0.7898936170212766,16.56
201708.0,11994.0,CS100008,0.4138513513513513,0.0,0.674618320610687,0.8049627791563275,0.738562091503268,0.4499504459861249,0.594782608695652,0.836827711941659,0.7147487844408428,0.4003590664272889,0.4003590664272889,0.7986651835372636,0.5804327375352775,0.9377555656519764,0.089337175792507,0.4003590664272889,0.6117021276595745,17.44
201708.0,12000.0,CS100008,0.38006756756756754,0.1804123711340206,0.6622137404580153,0.8307692307692307,0.7741466957153232,0.4499504459861249,0.6095652173913042,0.8596171376481312,0.8541329011345217,0.35368043087971257,0.35368043087971257,0.8242491657397107,0.6716839134524929,0.9404815992730576,0.21902017291066267,0.35368043087971257,0.5930851063829786,16.54
201708.0,12001.0,CS100008,0.3412162162162162,0.10567010309278352,0.6507633587786259,0.8347394540942928,0.7610748002904867,0.43310208126858274,0.2521739130434782,0.8505013673655424,0.8395461912479739,0.3626570915619389,0.3626570915619389,0.6840934371523916,0.592662276575729,0.8650613357564743,0.2247838616714697,0.3626570915619389,0.5930851063829786,13.41
