areaCode,date,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
11947.0,201606.0,18025.0,7846,21113,21113,184.0,1155.0,111626531.0,1259,10054779088,21113,144
11947.0,201607.0,12942.0,7285,21113,21113,184.0,1155.0,111626531.0,1259,10054779088,21113,144
11947.0,201608.0,11586.0,6521,21113,21113,184.0,1155.0,111626531.0,1259,10054779088,21113,144
11947.0,201609.0,11238.0,6086,21113,21113,184.0,1155.0,111626531.0,1259,10054779088,21113,144
11947.0,201610.0,10305.0,6404,22505,22505,184.0,1155.0,111626531.0,1259,10054779088,22505,127
11947.0,201611.0,8041.0,6072,22505,22505,184.0,1155.0,111626531.0,1259,10054779088,22505,127
11947.0,201612.0,7769.0,5947,22505,22505,184.0,1155.0,111626531.0,1259,10054779088,22505,127
11947.0,201701.0,8568.0,6589,22505,22505,184.0,1129.0,107563849.0,924,11546689463,22505,145
11947.0,201702.0,10602.0,7653,28196,28196,295.0,1137.0,128477270.0,1147,11359980824,28196,145
11947.0,201703.0,7221.0,7115,28196,28196,295.0,1137.0,128477270.0,1147,11359980824,28196,145
11947.0,201704.0,8680.0,6690,28196,28196,295.0,1137.0,128477270.0,1147,11359980824,28196,145
11947.0,201705.0,8568.0,5672,28196,28196,295.0,1137.0,128477270.0,1147,11359980824,28196,145
11947.0,201706.0,10145.0,6401,28196,28196,295.0,1137.0,128477270.0,1147,11359980824,28196,145
11947.0,201707.0,9696.0,6763,28196,28196,295.0,1137.0,128477270.0,1147,11359980824,28196,145
11947.0,201708.0,7111.0,7153,28196,28196,295.0,1137.0,128477270.0,1147,11359980824,28196,145
11948.0,201606.0,3117.0,2626,8001,8001,1657.0,500.0,365339828.0,652,9113314423,8001,110
11948.0,201607.0,4517.0,3334,8001,8001,1657.0,500.0,365339828.0,652,9113314423,8001,110
11948.0,201608.0,4227.0,3091,8001,8001,1657.0,500.0,365339828.0,652,9113314423,8001,110
11948.0,201609.0,4045.0,2964,8001,8001,1657.0,500.0,365339828.0,652,9113314423,8001,110
11948.0,201610.0,3579.0,2863,8132,8132,1711.0,500.0,365339828.0,652,9113314423,8132,86
11948.0,201611.0,3377.0,2585,8132,8132,1711.0,500.0,365339828.0,652,9113314423,8132,86
11948.0,201612.0,3199.0,2446,8132,8132,1711.0,500.0,365339828.0,652,9113314423,8132,86
11948.0,201701.0,3528.0,2706,8132,8132,1711.0,438.0,571388646.0,535,9986562169,8132,90
11948.0,201702.0,4540.0,2930,2898,2898,1279.0,664.0,653995877.0,1027,9978568186,2898,90
11948.0,201703.0,3910.0,3426,2898,2898,1279.0,664.0,653995877.0,1027,9978568186,2898,90
11948.0,201704.0,3470.0,2420,2898,2898,1279.0,664.0,653995877.0,1027,9978568186,2898,90
11948.0,201705.0,4950.0,5860,2898,2898,1279.0,664.0,653995877.0,1027,9978568186,2898,90
11948.0,201706.0,4974.0,5176,2898,2898,1279.0,664.0,653995877.0,1027,9978568186,2898,90
11948.0,201707.0,4735.0,5291,2898,2898,1279.0,664.0,653995877.0,1027,9978568186,2898,90
11948.0,201708.0,13321.0,11165,2898,2898,1279.0,664.0,653995877.0,1027,9978568186,2898,90
11949.0,201606.0,11655.0,3129,6455,6455,532.0,1249.0,281216170.0,587,6989771304,6455,74
11949.0,201607.0,13354.0,4014,6455,6455,532.0,1249.0,281216170.0,587,6989771304,6455,74
11949.0,201608.0,12462.0,3726,6455,6455,532.0,1249.0,281216170.0,587,6989771304,6455,74
11949.0,201609.0,12051.0,3559,6455,6455,532.0,1249.0,281216170.0,587,6989771304,6455,74
11949.0,201610.0,11565.0,3289,6552,6552,303.0,1249.0,281216170.0,587,6989771304,6552,68
11949.0,201611.0,9520.0,3065,6552,6552,303.0,1249.0,281216170.0,587,6989771304,6552,68
11949.0,201612.0,9000.0,2898,6552,6552,303.0,1249.0,281216170.0,587,6989771304,6552,68
11949.0,201701.0,0.0,2296,6552,6552,303.0,819.0,152075365.0,483,7715616177,6552,71
11949.0,201702.0,90.0,3370,2388,2388,136.0,360.0,88726579.0,760,7664900584,2388,71
11949.0,201703.0,590.0,4331,2388,2388,136.0,360.0,88726579.0,760,7664900584,2388,71
11949.0,201704.0,297.0,2827,2388,2388,136.0,360.0,88726579.0,760,7664900584,2388,71
11949.0,201705.0,18163.0,7192,2388,2388,136.0,360.0,88726579.0,760,7664900584,2388,71
11949.0,201706.0,14746.0,5982,2388,2388,136.0,360.0,88726579.0,760,7664900584,2388,71
11949.0,201707.0,11717.0,5075,2388,2388,136.0,360.0,88726579.0,760,7664900584,2388,71
11949.0,201708.0,20143.0,10097,2388,2388,136.0,360.0,88726579.0,760,7664900584,2388,71
11950.0,201606.0,8531.0,2829,7298,7298,188.0,224.0,29160758.0,585,7584920304,7298,88
11950.0,201607.0,12812.0,3618,7298,7298,188.0,224.0,29160758.0,585,7584920304,7298,88
11950.0,201608.0,11922.0,3359,7298,7298,188.0,224.0,29160758.0,585,7584920304,7298,88
11950.0,201609.0,11493.0,3215,7298,7298,188.0,224.0,29160758.0,585,7584920304,7298,88
11950.0,201610.0,9661.0,2973,7466,7466,186.0,224.0,29160758.0,585,7584920304,7466,78
11950.0,201611.0,9348.0,2753,7466,7466,186.0,224.0,29160758.0,585,7584920304,7466,78
11950.0,201612.0,8851.0,2599,7466,7466,186.0,224.0,29160758.0,585,7584920304,7466,78
11950.0,201701.0,3030.0,2204,7466,7466,186.0,218.0,32900993.0,492,8489950056,7466,81
11950.0,201702.0,5437.0,3277,2982,2982,54.0,503.0,61502518.0,767,8622998679,2982,81
11950.0,201703.0,13360.0,4092,2982,2982,54.0,503.0,61502518.0,767,8622998679,2982,81
11950.0,201704.0,5942.0,2730,2982,2982,54.0,503.0,61502518.0,767,8622998679,2982,81
11950.0,201705.0,18279.0,6409,2982,2982,54.0,503.0,61502518.0,767,8622998679,2982,81
11950.0,201706.0,11054.0,5497,2982,2982,54.0,503.0,61502518.0,767,8622998679,2982,81
11950.0,201707.0,10117.0,4666,2982,2982,54.0,503.0,61502518.0,767,8622998679,2982,81
11950.0,201708.0,13312.0,9401,2982,2982,54.0,503.0,61502518.0,767,8622998679,2982,81
11953.0,201606.0,1367.0,2317,10230,10230,2025.0,590.0,898803030.0,969,10211078476,10230,130
11953.0,201607.0,1840.0,2609,10230,10230,2025.0,590.0,898803030.0,969,10211078476,10230,130
11953.0,201608.0,1651.0,2383,10230,10230,2025.0,590.0,898803030.0,969,10211078476,10230,130
11953.0,201609.0,1593.0,2319,10230,10230,2025.0,590.0,898803030.0,969,10211078476,10230,130
11953.0,201610.0,1578.0,2543,11206,11206,2036.0,590.0,898803030.0,969,10211078476,11206,111
11953.0,201611.0,1476.0,2182,11206,11206,2036.0,590.0,898803030.0,969,10211078476,11206,111
11953.0,201612.0,1367.0,2048,11206,11206,2036.0,590.0,898803030.0,969,10211078476,11206,111
11953.0,201701.0,1896.0,1216,11206,11206,2036.0,550.0,878664190.0,845,10618474306,11206,117
11953.0,201702.0,4645.0,2784,6442,6442,2166.0,734.0,871857935.0,481,11007798635,6442,117
11953.0,201703.0,3064.0,2287,6442,6442,2166.0,734.0,871857935.0,481,11007798635,6442,117
11953.0,201704.0,3081.0,2355,6442,6442,2166.0,734.0,871857935.0,481,11007798635,6442,117
11953.0,201705.0,3673.0,2058,6442,6442,2166.0,734.0,871857935.0,481,11007798635,6442,117
11953.0,201706.0,4364.0,2812,6442,6442,2166.0,734.0,871857935.0,481,11007798635,6442,117
11953.0,201707.0,4645.0,3161,6442,6442,2166.0,734.0,871857935.0,481,11007798635,6442,117
11953.0,201708.0,3373.0,2631,6442,6442,2166.0,734.0,871857935.0,481,11007798635,6442,117
11954.0,201606.0,2785.0,2622,9197,9197,1974.0,424.0,537092891.0,663,10602653772,9197,126
11954.0,201607.0,4596.0,3272,9197,9197,1974.0,424.0,537092891.0,663,10602653772,9197,126
11954.0,201608.0,4319.0,3028,9197,9197,1974.0,424.0,537092891.0,663,10602653772,9197,126
11954.0,201609.0,4112.0,2905,9197,9197,1974.0,424.0,537092891.0,663,10602653772,9197,126
11954.0,201610.0,3616.0,2693,9468,9468,1958.0,424.0,537092891.0,663,10602653772,9468,105
11954.0,201611.0,3402.0,2464,9468,9468,1958.0,424.0,537092891.0,663,10602653772,9468,105
11954.0,201612.0,3222.0,2324,9468,9468,1958.0,424.0,537092891.0,663,10602653772,9468,105
11954.0,201701.0,477.0,2743,9468,9468,1958.0,372.0,624237450.0,542,11400474944,9468,109
11954.0,201702.0,2511.0,3310,3813,3813,1625.0,472.0,652930131.0,1061,11644806283,3813,109
11954.0,201703.0,3582.0,3728,3813,3813,1625.0,472.0,652930131.0,1061,11644806283,3813,109
11954.0,201704.0,2271.0,2691,3813,3813,1625.0,472.0,652930131.0,1061,11644806283,3813,109
11954.0,201705.0,6847.0,5831,3813,3813,1625.0,472.0,652930131.0,1061,11644806283,3813,109
11954.0,201706.0,5107.0,4929,3813,3813,1625.0,472.0,652930131.0,1061,11644806283,3813,109
11954.0,201707.0,3632.0,5026,3813,3813,1625.0,472.0,652930131.0,1061,11644806283,3813,109
11954.0,201708.0,6787.0,10736,3813,3813,1625.0,472.0,652930131.0,1061,11644806283,3813,109
11956.0,201606.0,6759.0,2871,7173,7173,718.0,1019.0,497798506.0,638,6834878851,7173,89
11956.0,201607.0,6643.0,3660,7173,7173,718.0,1019.0,497798506.0,638,6834878851,7173,89
11956.0,201608.0,6187.0,3404,7173,7173,718.0,1019.0,497798506.0,638,6834878851,7173,89
11956.0,201609.0,5924.0,3254,7173,7173,718.0,1019.0,497798506.0,638,6834878851,7173,89
11956.0,201610.0,6567.0,3018,7332,7332,710.0,1019.0,497798506.0,638,6834878851,7332,78
11956.0,201611.0,5572.0,2792,7332,7332,710.0,1019.0,497798506.0,638,6834878851,7332,78
11956.0,201612.0,5361.0,2638,7332,7332,710.0,1019.0,497798506.0,638,6834878851,7332,78
11956.0,201701.0,499.0,2335,7332,7332,710.0,1006.0,389691520.0,507,7522412071,7332,81
11956.0,201702.0,583.0,3092,2763,2763,505.0,480.0,270261134.0,829,7470661472,2763,81
11956.0,201703.0,347.0,3940,2763,2763,505.0,480.0,270261134.0,829,7470661472,2763,81
11956.0,201704.0,284.0,2632,2763,2763,505.0,480.0,270261134.0,829,7470661472,2763,81
11956.0,201705.0,25528.0,6621,2763,2763,505.0,480.0,270261134.0,829,7470661472,2763,81
11956.0,201706.0,19868.0,5585,2763,2763,505.0,480.0,270261134.0,829,7470661472,2763,81
11956.0,201707.0,12874.0,4820,2763,2763,505.0,480.0,270261134.0,829,7470661472,2763,81
11956.0,201708.0,23413.0,10341,2763,2763,505.0,480.0,270261134.0,829,7470661472,2763,81
11957.0,201606.0,953.0,1464,3860,3860,901.0,492.0,460593432.0,572,7734630240,3860,34
11957.0,201607.0,314.0,1062,3860,3860,901.0,492.0,460593432.0,572,7734630240,3860,34
11957.0,201608.0,276.0,947,3860,3860,901.0,492.0,460593432.0,572,7734630240,3860,34
11957.0,201609.0,272.0,947,3860,3860,901.0,492.0,460593432.0,572,7734630240,3860,34
11957.0,201610.0,298.0,868,3919,3919,897.0,492.0,460593432.0,572,7734630240,3919,34
11957.0,201611.0,410.0,707,3919,3919,897.0,492.0,460593432.0,572,7734630240,3919,34
11957.0,201612.0,346.0,613,3919,3919,897.0,492.0,460593432.0,572,7734630240,3919,34
11957.0,201701.0,321.0,1249,3919,3919,897.0,473.0,419649158.0,482,7298283952,3919,38
11957.0,201702.0,1470.0,2017,1450,1450,1016.0,542.0,383994300.0,872,7546611218,1450,38
11957.0,201703.0,1320.0,1953,1450,1450,1016.0,542.0,383994300.0,872,7546611218,1450,38
11957.0,201704.0,872.0,1622,1450,1450,1016.0,542.0,383994300.0,872,7546611218,1450,38
11957.0,201705.0,1557.0,1721,1450,1450,1016.0,542.0,383994300.0,872,7546611218,1450,38
11957.0,201706.0,2191.0,2404,1450,1450,1016.0,542.0,383994300.0,872,7546611218,1450,38
11957.0,201707.0,1905.0,1908,1450,1450,1016.0,542.0,383994300.0,872,7546611218,1450,38
11957.0,201708.0,1692.0,1691,1450,1450,1016.0,542.0,383994300.0,872,7546611218,1450,38
11958.0,201606.0,2105.0,1534,4449,4449,1338.0,464.0,608682704.0,569,9566022665,4449,66
11958.0,201607.0,1673.0,1369,4449,4449,1338.0,464.0,608682704.0,569,9566022665,4449,66
11958.0,201608.0,1520.0,1227,4449,4449,1338.0,464.0,608682704.0,569,9566022665,4449,66
11958.0,201609.0,1503.0,1224,4449,4449,1338.0,464.0,608682704.0,569,9566022665,4449,66
11958.0,201610.0,1506.0,1092,4507,4507,1337.0,464.0,608682704.0,569,9566022665,4507,54
11958.0,201611.0,838.0,951,4507,4507,1337.0,464.0,608682704.0,569,9566022665,4507,54
11958.0,201612.0,706.0,843,4507,4507,1337.0,464.0,608682704.0,569,9566022665,4507,54
11958.0,201701.0,2906.0,962,4507,4507,1337.0,420.0,581875929.0,468,9796408820,4507,58
11958.0,201702.0,3999.0,2214,1800,1800,1208.0,609.0,535297775.0,715,9890398821,1800,58
11958.0,201703.0,3732.0,2272,1800,1800,1208.0,609.0,535297775.0,715,9890398821,1800,58
11958.0,201704.0,3401.0,1761,1800,1800,1208.0,609.0,535297775.0,715,9890398821,1800,58
11958.0,201705.0,1646.0,1848,1800,1800,1208.0,609.0,535297775.0,715,9890398821,1800,58
11958.0,201706.0,2983.0,2604,1800,1800,1208.0,609.0,535297775.0,715,9890398821,1800,58
11958.0,201707.0,1875.0,2159,1800,1800,1208.0,609.0,535297775.0,715,9890398821,1800,58
11958.0,201708.0,1769.0,2177,1800,1800,1208.0,609.0,535297775.0,715,9890398821,1800,58
11962.0,201606.0,10569.0,10630,18129,18129,690.0,996.0,259257296.0,585,9946805341,18129,231
11962.0,201607.0,9543.0,6960,18129,18129,690.0,996.0,259257296.0,585,9946805341,18129,231
11962.0,201608.0,8930.0,6428,18129,18129,690.0,996.0,259257296.0,585,9946805341,18129,231
11962.0,201609.0,8921.0,6305,18129,18129,690.0,996.0,259257296.0,585,9946805341,18129,231
11962.0,201610.0,8112.0,6039,19033,19033,312.0,996.0,259257296.0,585,9946805341,19033,217
11962.0,201611.0,7883.0,5753,19033,19033,312.0,996.0,259257296.0,585,9946805341,19033,217
11962.0,201612.0,7562.0,5579,19033,19033,312.0,996.0,259257296.0,585,9946805341,19033,217
11962.0,201701.0,11073.0,8050,19033,19033,312.0,526.0,112651260.0,558,10393404864,19033,223
11962.0,201702.0,12972.0,10351,4410,4410,175.0,295.0,90025485.0,568,10541385732,4410,223
11962.0,201703.0,11464.0,8356,4410,4410,175.0,295.0,90025485.0,568,10541385732,4410,223
11962.0,201704.0,12358.0,7998,4410,4410,175.0,295.0,90025485.0,568,10541385732,4410,223
11962.0,201705.0,17567.0,11150,4410,4410,175.0,295.0,90025485.0,568,10541385732,4410,223
11962.0,201706.0,8881.0,10577,4410,4410,175.0,295.0,90025485.0,568,10541385732,4410,223
11962.0,201707.0,8921.0,10987,4410,4410,175.0,295.0,90025485.0,568,10541385732,4410,223
11962.0,201708.0,10492.0,11091,4410,4410,175.0,295.0,90025485.0,568,10541385732,4410,223
11963.0,201606.0,27586.0,5628,7248,7248,339.0,377.0,70751183.0,1563,9790774801,7248,100
11963.0,201607.0,28556.0,4864,7248,7248,339.0,377.0,70751183.0,1563,9790774801,7248,100
11963.0,201608.0,26734.0,4500,7248,7248,339.0,377.0,70751183.0,1563,9790774801,7248,100
11963.0,201609.0,25825.0,4373,7248,7248,339.0,377.0,70751183.0,1563,9790774801,7248,100
11963.0,201610.0,33202.0,4753,6750,6750,217.0,377.0,70751183.0,1563,9790774801,6750,87
11963.0,201611.0,26145.0,4261,6750,6750,217.0,377.0,70751183.0,1563,9790774801,6750,87
11963.0,201612.0,25168.0,4095,6750,6750,217.0,377.0,70751183.0,1563,9790774801,6750,87
11963.0,201701.0,16743.0,4268,6750,6750,217.0,297.0,60345340.0,1407,11142309153,6750,96
11963.0,201702.0,19345.0,5479,3108,3108,100.0,446.0,88304231.0,726,11501401553,3108,96
11963.0,201703.0,17441.0,4795,3108,3108,100.0,446.0,88304231.0,726,11501401553,3108,96
11963.0,201704.0,15618.0,4268,3108,3108,100.0,446.0,88304231.0,726,11501401553,3108,96
11963.0,201705.0,20015.0,4600,3108,3108,100.0,446.0,88304231.0,726,11501401553,3108,96
11963.0,201706.0,22105.0,5655,3108,3108,100.0,446.0,88304231.0,726,11501401553,3108,96
11963.0,201707.0,10888.0,5056,3108,3108,100.0,446.0,88304231.0,726,11501401553,3108,96
11963.0,201708.0,29139.0,5701,3108,3108,100.0,446.0,88304231.0,726,11501401553,3108,96
11964.0,201606.0,4999.0,7043,9538,9538,977.0,323.0,199679079.0,1507,11916235639,9538,136
11964.0,201607.0,2156.0,4698,9538,9538,977.0,323.0,199679079.0,1507,11916235639,9538,136
11964.0,201608.0,1991.0,4345,9538,9538,977.0,323.0,199679079.0,1507,11916235639,9538,136
11964.0,201609.0,1899.0,4251,9538,9538,977.0,323.0,199679079.0,1507,11916235639,9538,136
11964.0,201610.0,1964.0,4543,10049,10049,627.0,323.0,199679079.0,1507,11916235639,10049,119
11964.0,201611.0,1572.0,4151,10049,10049,627.0,323.0,199679079.0,1507,11916235639,10049,119
11964.0,201612.0,1526.0,4003,10049,10049,627.0,323.0,199679079.0,1507,11916235639,10049,119
11964.0,201701.0,4717.0,5272,10049,10049,627.0,267.0,163603513.0,1415,12291260810,10049,123
11964.0,201702.0,5900.0,7120,3027,3027,717.0,641.0,246844437.0,525,11509443344,3027,123
11964.0,201703.0,5067.0,5770,3027,3027,717.0,641.0,246844437.0,525,11509443344,3027,123
11964.0,201704.0,3576.0,5557,3027,3027,717.0,641.0,246844437.0,525,11509443344,3027,123
11964.0,201705.0,3751.0,7531,3027,3027,717.0,641.0,246844437.0,525,11509443344,3027,123
11964.0,201706.0,4584.0,7634,3027,3027,717.0,641.0,246844437.0,525,11509443344,3027,123
11964.0,201707.0,5033.0,6635,3027,3027,717.0,641.0,246844437.0,525,11509443344,3027,123
11964.0,201708.0,4712.0,7176,3027,3027,717.0,641.0,246844437.0,525,11509443344,3027,123
11965.0,201606.0,6621.0,15041,16343,16343,1816.0,760.0,621741062.0,520,8277844747,16343,223
11965.0,201607.0,2594.0,9555,16343,16343,1816.0,760.0,621741062.0,520,8277844747,16343,223
11965.0,201608.0,2412.0,8818,16343,16343,1816.0,760.0,621741062.0,520,8277844747,16343,223
11965.0,201609.0,2431.0,8688,16343,16343,1816.0,760.0,621741062.0,520,8277844747,16343,223
11965.0,201610.0,2458.0,8148,17192,17192,1811.0,760.0,621741062.0,520,8277844747,17192,208
11965.0,201611.0,2494.0,7770,17192,17192,1811.0,760.0,621741062.0,520,8277844747,17192,208
11965.0,201612.0,2444.0,7545,17192,17192,1811.0,760.0,621741062.0,520,8277844747,17192,208
11965.0,201701.0,5670.0,9988,17192,17192,1811.0,744.0,655118749.0,512,8736089936,17192,222
11965.0,201702.0,8037.0,12727,3870,3870,1733.0,486.0,561550860.0,467,7791850769,3870,222
11965.0,201703.0,4565.0,10476,3870,3870,1733.0,486.0,561550860.0,467,7791850769,3870,222
11965.0,201704.0,3690.0,10170,3870,3870,1733.0,486.0,561550860.0,467,7791850769,3870,222
11965.0,201705.0,2660.0,15038,3870,3870,1733.0,486.0,561550860.0,467,7791850769,3870,222
11965.0,201706.0,2476.0,13045,3870,3870,1733.0,486.0,561550860.0,467,7791850769,3870,222
11965.0,201707.0,2955.0,14912,3870,3870,1733.0,486.0,561550860.0,467,7791850769,3870,222
11965.0,201708.0,3777.0,14454,3870,3870,1733.0,486.0,561550860.0,467,7791850769,3870,222
11966.0,201606.0,4584.0,3626,10160,10160,2203.0,1002.0,522957428.0,1217,12056158432,10160,120
11966.0,201607.0,4111.0,3166,10160,10160,2203.0,1002.0,522957428.0,1217,12056158432,10160,120
11966.0,201608.0,3657.0,2866,10160,10160,2203.0,1002.0,522957428.0,1217,12056158432,10160,120
11966.0,201609.0,3525.0,2830,10160,10160,2203.0,1002.0,522957428.0,1217,12056158432,10160,120
11966.0,201610.0,3272.0,2753,10491,10491,2231.0,1002.0,522957428.0,1217,12056158432,10491,122
11966.0,201611.0,2963.0,2554,10491,10491,2231.0,1002.0,522957428.0,1217,12056158432,10491,122
11966.0,201612.0,2777.0,2420,10491,10491,2231.0,1002.0,522957428.0,1217,12056158432,10491,122
11966.0,201701.0,3350.0,2442,10491,10491,2231.0,961.0,1034275231.0,1080,15770562790,10491,131
11966.0,201702.0,4998.0,3982,4997,4997,1753.0,535.0,939154165.0,677,15645754102,4997,131
11966.0,201703.0,4000.0,3182,4997,4997,1753.0,535.0,939154165.0,677,15645754102,4997,131
11966.0,201704.0,2969.0,3157,4997,4997,1753.0,535.0,939154165.0,677,15645754102,4997,131
11966.0,201705.0,7832.0,3947,4997,4997,1753.0,535.0,939154165.0,677,15645754102,4997,131
11966.0,201706.0,6055.0,3913,4997,4997,1753.0,535.0,939154165.0,677,15645754102,4997,131
11966.0,201707.0,6776.0,4285,4997,4997,1753.0,535.0,939154165.0,677,15645754102,4997,131
11966.0,201708.0,7373.0,3939,4997,4997,1753.0,535.0,939154165.0,677,15645754102,4997,131
11969.0,201606.0,10707.0,4873,6843,6843,314.0,363.0,23860416.0,1662,9775050789,6843,110
11969.0,201607.0,18931.0,4198,6843,6843,314.0,363.0,23860416.0,1662,9775050789,6843,110
11969.0,201608.0,17604.0,3867,6843,6843,314.0,363.0,23860416.0,1662,9775050789,6843,110
11969.0,201609.0,16948.0,3763,6843,6843,314.0,363.0,23860416.0,1662,9775050789,6843,110
11969.0,201610.0,20064.0,4175,7185,7185,309.0,363.0,23860416.0,1662,9775050789,7185,99
11969.0,201611.0,17417.0,3726,7185,7185,309.0,363.0,23860416.0,1662,9775050789,7185,99
11969.0,201612.0,16828.0,3570,7185,7185,309.0,363.0,23860416.0,1662,9775050789,7185,99
11969.0,201701.0,11254.0,3795,7185,7185,309.0,296.0,57985469.0,1557,11327749575,7185,107
11969.0,201702.0,12459.0,4692,3108,3108,160.0,162.0,37266501.0,756,11642724531,3108,107
11969.0,201703.0,11285.0,4061,3108,3108,160.0,162.0,37266501.0,756,11642724531,3108,107
11969.0,201704.0,10073.0,3577,3108,3108,160.0,162.0,37266501.0,756,11642724531,3108,107
11969.0,201705.0,12751.0,3906,3108,3108,160.0,162.0,37266501.0,756,11642724531,3108,107
11969.0,201706.0,13484.0,4872,3108,3108,160.0,162.0,37266501.0,756,11642724531,3108,107
11969.0,201707.0,10974.0,4541,3108,3108,160.0,162.0,37266501.0,756,11642724531,3108,107
11969.0,201708.0,17023.0,5119,3108,3108,160.0,162.0,37266501.0,756,11642724531,3108,107
11970.0,201606.0,7612.0,6434,10653,10653,1195.0,491.0,360818047.0,1477,13327082298,10653,137
11970.0,201607.0,7289.0,4243,10653,10653,1195.0,491.0,360818047.0,1477,13327082298,10653,137
11970.0,201608.0,6857.0,3919,10653,10653,1195.0,491.0,360818047.0,1477,13327082298,10653,137
11970.0,201609.0,6670.0,3826,10653,10653,1195.0,491.0,360818047.0,1477,13327082298,10653,137
11970.0,201610.0,6010.0,3946,11192,11192,732.0,491.0,360818047.0,1477,13327082298,11192,120
11970.0,201611.0,5495.0,3623,11192,11192,732.0,491.0,360818047.0,1477,13327082298,11192,120
11970.0,201612.0,5342.0,3489,11192,11192,732.0,491.0,360818047.0,1477,13327082298,11192,120
11970.0,201701.0,8442.0,4201,11192,11192,732.0,257.0,182989857.0,1351,13970752947,11192,126
11970.0,201702.0,9602.0,5771,4207,4207,470.0,280.0,200377387.0,608,13270180033,4207,126
11970.0,201703.0,8548.0,4671,4207,4207,470.0,280.0,200377387.0,608,13270180033,4207,126
11970.0,201704.0,8033.0,4443,4207,4207,470.0,280.0,200377387.0,608,13270180033,4207,126
11970.0,201705.0,6819.0,4717,4207,4207,470.0,280.0,200377387.0,608,13270180033,4207,126
11970.0,201706.0,8338.0,5762,4207,4207,470.0,280.0,200377387.0,608,13270180033,4207,126
11970.0,201707.0,7597.0,4685,4207,4207,470.0,280.0,200377387.0,608,13270180033,4207,126
11970.0,201708.0,5592.0,5245,4207,4207,470.0,280.0,200377387.0,608,13270180033,4207,126
11971.0,201606.0,4520.0,4409,8287,8287,1928.0,1603.0,554880590.0,1356,12828624829,8287,120
11971.0,201607.0,5493.0,4002,8287,8287,1928.0,1603.0,554880590.0,1356,12828624829,8287,120
11971.0,201608.0,5095.0,3686,8287,8287,1928.0,1603.0,554880590.0,1356,12828624829,8287,120
11971.0,201609.0,4905.0,3582,8287,8287,1928.0,1603.0,554880590.0,1356,12828624829,8287,120
11971.0,201610.0,6005.0,4018,8755,8755,1908.0,1603.0,554880590.0,1356,12828624829,8755,114
11971.0,201611.0,6215.0,3614,8755,8755,1908.0,1603.0,554880590.0,1356,12828624829,8755,114
11971.0,201612.0,5963.0,3455,8755,8755,1908.0,1603.0,554880590.0,1356,12828624829,8755,114
11971.0,201701.0,4282.0,3310,8755,8755,1908.0,1076.0,623143296.0,1226,14082554619,8755,122
11971.0,201702.0,4859.0,4409,3645,3645,1515.0,3015.0,445305142.0,702,15863688447,3645,122
11971.0,201703.0,4373.0,3803,3645,3645,1515.0,3015.0,445305142.0,702,15863688447,3645,122
11971.0,201704.0,3870.0,3329,3645,3645,1515.0,3015.0,445305142.0,702,15863688447,3645,122
11971.0,201705.0,4268.0,3548,3645,3645,1515.0,3015.0,445305142.0,702,15863688447,3645,122
11971.0,201706.0,4483.0,4597,3645,3645,1515.0,3015.0,445305142.0,702,15863688447,3645,122
11971.0,201707.0,3739.0,4250,3645,3645,1515.0,3015.0,445305142.0,702,15863688447,3645,122
11971.0,201708.0,6454.0,4824,3645,3645,1515.0,3015.0,445305142.0,702,15863688447,3645,122
11972.0,201606.0,2675.0,3000,11760,11760,1867.0,416.0,413925693.0,715,10120037905,11760,119
11972.0,201607.0,2730.0,3057,11760,11760,1867.0,416.0,413925693.0,715,10120037905,11760,119
11972.0,201608.0,2526.0,2777,11760,11760,1867.0,416.0,413925693.0,715,10120037905,11760,119
11972.0,201609.0,2450.0,2729,11760,11760,1867.0,416.0,413925693.0,715,10120037905,11760,119
11972.0,201610.0,2274.0,2664,11122,11122,1855.0,416.0,413925693.0,715,10120037905,11122,116
11972.0,201611.0,2263.0,2501,11122,11122,1855.0,416.0,413925693.0,715,10120037905,11122,116
11972.0,201612.0,2101.0,2356,11122,11122,1855.0,416.0,413925693.0,715,10120037905,11122,116
11972.0,201701.0,4629.0,1529,11122,11122,1855.0,387.0,641518931.0,526,11416174865,11122,116
11972.0,201702.0,5799.0,2720,4230,4230,1280.0,465.0,715305581.0,731,11479064479,4230,116
11972.0,201703.0,6752.0,2280,4230,4230,1280.0,465.0,715305581.0,731,11479064479,4230,116
11972.0,201704.0,5298.0,2295,4230,4230,1280.0,465.0,715305581.0,731,11479064479,4230,116
11972.0,201705.0,6369.0,2433,4230,4230,1280.0,465.0,715305581.0,731,11479064479,4230,116
11972.0,201706.0,8383.0,3171,4230,4230,1280.0,465.0,715305581.0,731,11479064479,4230,116
11972.0,201707.0,7609.0,3364,4230,4230,1280.0,465.0,715305581.0,731,11479064479,4230,116
11972.0,201708.0,9128.0,3959,4230,4230,1280.0,465.0,715305581.0,731,11479064479,4230,116
11974.0,201606.0,7885.0,7528,7506,7506,1878.0,427.0,588899013.0,505,14006923841,7506,153
11974.0,201607.0,4137.0,2340,7506,7506,1878.0,427.0,588899013.0,505,14006923841,7506,153
11974.0,201608.0,3779.0,2107,7506,7506,1878.0,427.0,588899013.0,505,14006923841,7506,153
