,areaCode,serviceCode,sales,percentage,class
6066,13070.0,CS100005,931553.1695142597,0.9766642806012885,bad
6067,13072.0,CS100005,3738709.7757258248,0.8426628489620616,not_good
6068,13073.0,CS100005,2474108.9003028125,0.9088045812455261,bad
6069,13074.0,CS100005,965459.1302995431,0.9755189692197567,bad
6070,12981.0,CS100005,5888359.245831881,0.7175375805297065,bad
6071,13317.0,CS100005,3827061.2768340083,0.8373657838224767,bad
6072,13321.0,CS100005,13095909.427246088,0.3663564781675018,good
6073,13323.0,CS100005,4237075.8748352425,0.8140300644237652,bad
6074,13459.0,CS100005,6014618.072811164,0.7106657122405153,bad
6075,13461.0,CS100005,2710694.3206861126,0.8967788117394416,not_good
6076,13462.0,CS100005,36241499.240084425,0.06370794559770938,very_good
6077,12745.0,CS100005,11245873.621262439,0.44037222619899785,good
6078,12746.0,CS100005,11276428.13018658,0.4386542591267001,good
6079,12747.0,CS100005,29799880.276353512,0.09305654974946313,good
6080,12751.0,CS100005,8660670.303862415,0.5553328561202577,not_good
6081,12752.0,CS100005,16424881.772789886,0.2657122405153901,good
6082,12753.0,CS100005,15465604.30573681,0.29062276306370793,good
6083,12875.0,CS100005,13364532.540690258,0.3577666428060129,good
6084,13014.0,CS100005,16755196.132406322,0.2581245526127416,good
6085,13015.0,CS100005,15079681.281455403,0.3010737294201861,not_good
6086,13020.0,CS100005,3477987.4391941656,0.8571224051539013,not_good
6087,13022.0,CS100005,3249113.250542309,0.8688618468146028,not_good
6088,13088.0,CS100005,13876133.171703905,0.3394416607015032,good
6089,13281.0,CS100005,19663701.522021923,0.19713672154617037,good
6090,13334.0,CS100005,11344437.619892236,0.43478883321403006,not_good
6091,13335.0,CS100005,12696958.03676864,0.3813886900501074,not_good
6092,13336.0,CS100005,6727557.22036959,0.6634216177523264,not_good
6093,13337.0,CS100005,3912897.8581904005,0.8324982104509664,not_good
6094,13339.0,CS100005,2277848.505565502,0.9175375805297065,bad
6095,13340.0,CS100005,5043919.764788226,0.7677881173944167,not_good
6096,13343.0,CS100005,3076763.13442199,0.8777380100214746,bad
6097,13507.0,CS100005,34936765.77738655,0.06843235504652828,good
6098,13651.0,CS100005,11438322.512523381,0.43078024337866855,good
6099,11962.0,CS100005,6402160.962791519,0.6844667143879742,not_good
6100,12962.0,CS100005,19935226.4076225,0.19312813171080886,good
6101,13397.0,CS100005,12003669.181464968,0.40601288475304226,good
6102,12425.0,CS100005,3418622.355448385,0.8596993557623479,not_good
6103,12877.0,CS100005,4325732.458217191,0.8081603435934145,not_good
6104,12878.0,CS100005,5383912.015883996,0.7473156764495347,not_good
6105,12879.0,CS100005,541374.6469637214,0.9871152469577666,bad
6106,12881.0,CS100005,5177277.856930753,0.760200429491768,not_good
6107,12883.0,CS100005,19733698.891454168,0.19570508231925554,good
6108,12884.0,CS100005,34428657.88037332,0.07015032211882606,very_good
6109,12885.0,CS100005,5802284.663564837,0.7225483178239084,not_good
6110,12887.0,CS100005,11019236.390635366,0.45010737294201864,not_good
6111,12945.0,CS100005,5321472.213501119,0.7510379384395133,not_good
6112,13182.0,CS100005,8759980.380972942,0.5518969219756621,not_good
6113,13183.0,CS100005,6974624.680159482,0.6516821760916249,not_good
6114,13184.0,CS100005,6332754.446460016,0.6881889763779527,not_good
6115,13185.0,CS100005,4332535.813747881,0.8075876879026486,bad
6116,13186.0,CS100005,4727608.877820709,0.7866857551896922,not_good
6117,13187.0,CS100005,5081112.507066354,0.7653543307086614,not_good
6118,13188.0,CS100005,3445884.0820038985,0.8584108804581245,bad
6119,13189.0,CS100005,4975139.497884809,0.7719398711524695,not_good
6120,13190.0,CS100005,16965499.01009494,0.2531138153185397,good
6121,13192.0,CS100005,5262371.524689325,0.7543307086614173,not_good
6122,13194.0,CS100005,8366599.640142811,0.5750894774516822,not_good
6123,13195.0,CS100005,3897324.8604859267,0.8342161775232642,not_good
6124,13420.0,CS100005,7932519.911121592,0.6010021474588404,not_good
6125,13422.0,CS100005,5914928.363877241,0.7156764495347172,not_good
6126,13423.0,CS100005,8689270.406070288,0.5541875447387259,not_good
6127,13424.0,CS100005,391669.46309573046,0.9909806728704367,bad
6128,13437.0,CS100005,11007478.790331362,0.451109520400859,good
6129,13438.0,CS100005,8002177.65549957,0.5969935576234788,not_good
6130,13500.0,CS100005,7999196.843371339,0.5971367215461704,not_good
6131,13503.0,CS100005,5159073.348374683,0.7612025769506084,not_good
6132,13505.0,CS100005,10250892.114647375,0.48418038654259127,not_good
